x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18;x19;x20;x21;x22;x23;x24;x25;x26;x27;x28;x29;x30;x31;x32;x33;x34;x35;x36;x37;x38;x39;x40;x41;x42;x43;x44;x45;x46;x47;x48;x49;x50
0.4093251967985372;0.6091648980357401;0.9729467900683249;0.6773488462512259;0.44683872858291196;0.14989493363026962;0.09549314949052135;0.35365605449120685;0.16299080005329436;0.027665699339089245;0.5966280277127027;0.3251415150980784;0.008762468728401807;0.5436483685128097;0.04809883631400491;0.2702877500553349;0.8998395780974411;0.17846105793961176;0.927490720774855;0.8460278562991952;0.18024287175283593;0.48553235627005475;0.8274222432353943;0.3489161885782055;0.8538924157095142;0.25014720079822506;0.7984121462264792;0.015003271834915233;0.9031181041685469;0.7951657333337633;0.703460269585122;0.24552637893415097;0.005064814100801174;0.4289252023955421;0.5806451505723614;0.08522682412859606;0.9851131612317147;0.04106098641592848;0.05751038445830425;0.42174582476239586;0.2217935036310017;0.9597354650963471;0.7064546332127322;0.7365153708486337;0.2561213924818867;0.3727155983936964;0.37476366381572535;0.8766379901891734;0.4071916696480382;0.9470256131674307
0.5282674155077278;0.6734613121293468;0.9433396957444604;0.21970110715516988;0.5630182825685078;0.08402427798068568;0.7607210123519742;0.05168717771556075;0.6090809248311627;0.9380290181999815;0.952506920322603;0.34698619913131146;0.33876340395696525;0.05224752779424757;0.24092327149200055;0.9839586439271354;0.915870560375385;0.6701707928547946;0.8330440323823226;0.6310046938038584;0.07347977670743122;0.5301717621036139;0.5894386796037115;0.8662644902565257;0.6423845930611743;0.5663332835404812;0.6949252161067163;0.24080451346853327;0.6641524323060011;0.35675850114289287;0.1570868938035157;0.772995194210652;0.5269870540660083;0.7178572768851265;0.6705026256281552;0.9708054508968342;0.34757717384415654;0.37646809809529136;0.4066219805433058;0.9190292910015194;0.9367604464098721;0.47510311441474773;0.25751210582707473;0.7378047871657907;0.5740399060740025;0.45549684352909026;0.40907578797825606;0.3678272875965316;0.11433294611967293;0.4392380586503597
0.7592670860754306;0.6067655681943098;0.041362528178963576;0.041019413025687346;0.2407011801470046;0.253885945954781;0.08238811581534444;0.1534322811185973;0.45070280078372427;0.05724900436247249;0.034824915991512606;0.722469655656183;0.21633327581586304;0.8348560384917216;0.6776178748527846;0.8874505271449644;0.7279185933053339;0.4476850343434349;0.6244891008943574;0.6551658255705977;0.9685870182692412;0.3280776356021098;0.9234948677893308;0.8133383709815221;0.66780983511153;0.6634696117797894;0.9822763286728773;0.0993967181767339;0.6775803893183404;0.17766191386814512;0.2041623665946367;0.8776627812088587;0.9440547263369689;0.03480534214724029;0.8309960482162418;0.5474922953401712;0.055857477517568865;0.9066189242152958;0.6168793199178679;0.4210018620975813;0.40642787342036946;0.03537241889596365;0.8405061023194015;0.4014159627837218;0.5168280559768275;0.17114889526678;0.3611353026834797;0.9863447229523755;0.6687374589084115;0.983384906523348
0.44073126156383136;0.9899536737198428;0.21604514221701077;0.39918096698025896;0.7929647331375722;0.5063674051591622;0.02708035143879084;0.27999420197851366;0.6066071095228001;0.8092221573555101;0.6981315664843935;0.9880701969806538;0.08236306906064239;0.9949238731419267;0.8484831073074324;0.8612271988635765;0.09000811328132574;0.7254175106028042;0.3434619971301661;0.35289007201566513;0.020628255046900024;0.35528670094507364;0.8282017546043721;0.5332838675419639;0.08544189886773279;0.8642021026116581;0.18411494681581897;0.8767010644217734;0.5713799263140369;0.036989975059818825;0.623989039522601;0.21949714656784092;0.531282476751761;0.23132273194022757;0.9535399726567063;0.6855772642035366;0.9824833583376988;0.36709572883284225;0.7755536802770642;0.5294635562847568;0.50109784209796;0.493388932580625;0.7043544905041496;0.7927480767495392;0.37983154841530975;0.1773103649070792;0.778916372424704;0.09894849661889427;0.3457499111224067;0.9907576246966691
0.6189718148312653;0.24260242080679728;0.27555060491561956;0.2936808736090566;0.4665855358617583;0.4682625909719891;0.34135789459431165;0.6415492885606366;0.7624838476140753;0.3255985376281785;0.8371361231441459;0.1758501529816927;0.9569740352288312;0.011589175539584273;0.9284336368504357;0.5370197359194349;0.9921513528932031;0.06996971573979227;0.02253072731171002;0.6483340342223625;0.7316937221788298;0.3334251132210474;0.07981583744857557;0.5210945742754743;0.7264207136283763;0.978145348061174;0.609011198557119;0.7368497730673734;0.07210525168271753;0.3632348769143682;0.8567309732042429;0.0016658505810395186;0.998203083610215;0.31703458490427794;0.2774880745075887;0.4369446597685853;0.9395161730975371;0.5693667408015817;0.25965816090406335;0.2437360206974475;0.17060350274199876;0.39298583203380255;0.7216330785622985;0.6357337797819613;0.6659887145471084;0.7645959157382811;0.544438907917391;0.24025213627144149;0.03751156603291239;0.6935112277970912
0.4147340725068984;0.12238650153783837;0.480188694215511;0.3292815921034;0.183053438541964;0.6247697035548423;0.4803366412396587;0.9985317681667198;0.5505664723777713;0.18433549955252304;0.2127752546352395;0.3297966378444177;0.020739204398672273;0.764822144143923;0.7301533324831885;0.6173725387112375;0.09220354247200135;0.6889707273730517;0.9881096669380559;0.42976359653970664;0.034202234592875635;0.3285620095383487;0.11852944594056158;0.5798297993443389;0.2615810100222451;0.12127529306021956;0.513968984895712;0.13780524856648868;0.755549767232759;0.316668568771454;0.9565412053504938;0.5840094332067199;0.4760502148419702;0.9144222443250646;0.8562393892618163;0.9740010078397084;0.8087430119614821;0.3919457203548379;0.1211795550239454;0.9392513192842566;0.5376511371850426;0.03650193407928437;0.3488421049949232;0.943736720048858;0.8973739414782919;0.41589802956060407;0.9662034428040055;0.4374131928367132;0.6171588443154574;0.6514385440292555
0.6614326881714282;0.1870457255854131;0.9188589313201655;0.7897082069587856;0.9219791949538335;0.09152978039583004;0.9277223311604005;0.5098053015548991;0.8256017594207128;0.30466146834875996;0.03333113502798668;0.37314946844638164;0.879602896911491;0.031741248514852605;0.8959827707382082;0.7232261642493433;0.026607111849701326;0.4101174641735348;0.2612187726571822;0.7278598753611831;0.14612081979677016;0.6475174797093713;0.14459615268369896;0.009894713560527846;0.857257466992936;0.11763552397609112;0.33570132857074797;0.19048367445713776;0.2702738136313866;0.8142254102787229;0.5707318343614043;0.8917167800926138;0.3249334341352864;0.4026961312222954;0.38885360427688065;0.6591207190125006;0.7809859874359603;0.34870775286901523;0.3793122082091289;0.4590611079863607;0.3618078112041446;0.7898189529161348;0.14516192774020442;0.27442076406813765;0.05613386945433585;0.05096843247735461;0.31169438487848744;0.6049372769964665;0.05824076710317061;0.35747288184914305
0.01324864984943186;0.23064311479761634;0.7840777278560686;0.7097790413104388;0.8949892141253512;0.2037735017252248;0.9518350662864107;0.15590054164740064;0.1444227503106641;0.3941332287554472;0.3132240492310635;0.6617337108397061;0.05529747095392046;0.964119801686938;0.7744028314849281;0.1376779902535481;0.6067818669317813;0.05268803632207708;0.16939152369363875;0.9223862424655205;0.3085486121241535;0.6968766404622292;0.139719847951157;0.4964433060215706;0.04201770137741501;0.2590490238379559;0.9463645541704645;0.0636146030587641;0.7563543892413739;0.054350134524288385;0.789210486330021;0.4389187399964869;0.05120262126051822;0.11814905428011901;0.5360415716275558;0.3460386633853988;0.8308654753523488;0.10708433646197468;0.12790476295553543;0.5265298543660654;0.6933568291604671;0.9636629554030746;0.3575024132112503;0.9788862806900271;0.263586405314467;0.27663930347291976;0.40099760674800533;0.8372049878727724;0.8596913331887038;0.9263351201585877
0.4785425222762212;0.25575791177022345;0.9565573486990387;0.3256021588062218;0.09568109497936717;0.2795426945041086;0.7536761946533457;0.12764416245696064;0.9212565213658048;0.0004510201708496364;0.6934382282819056;0.8612124565689906;0.12430163350897905;0.2007229795951505;0.8609487671285864;0.6747227038876447;0.8351524767405337;0.9836867007996902;0.08157306471340808;0.8664886891565111;0.3567911532670591;0.34536738962583535;0.4097903238253686;0.6371876627842106;0.8019794824143633;0.17333232020160294;0.3862329837992762;0.8641976816640438;0.951523500450693;0.6028038205929389;0.038903543361038406;0.41475982580306425;0.127130702776872;0.519853712619912;0.24458580806595442;0.6838042220066856;0.1567858963708907;0.10864821009688086;0.6191937368623425;0.12074244754262031;0.5231174772811279;0.5039163514828197;0.42598906012453197;0.8063399919285867;0.5907366080006883;0.04742391801923773;0.443913178291355;0.8834559419789115;0.30104048433317476;0.1398137830974655
0.3901085718222098;0.4977606395154063;0.17126853835262346;0.6006450135554935;0.3106958123506721;0.5003241195022828;0.35361252115502007;0.07439682075839704;0.3791905308072979;0.0017634368728161043;0.8534405702957131;0.8910960453057434;0.7845068832037245;0.7062750771693694;0.32444194587037367;0.5180242463129746;0.027000510242880305;0.16780756554310405;0.6650506632875945;0.18776703931095307;0.3371301629473892;0.7933376807388772;0.3363455517480318;0.134557883085744;0.9001619671877749;0.6893205163316956;0.6942164635105319;0.10421360849571659;0.9139502415138612;0.9334269122704462;0.5294158113941403;0.550426189141129;0.4543887278159696;0.7396209172412547;0.5295439792840624;0.9845788659769423;0.8099299155718038;0.7137184587383445;0.9123582270474513;0.17800122028099508;0.4713913421202146;0.7381189376392928;0.928721244730119;0.8098933986455706;0.590982489353295;0.5001195639046486;0.1903633614156094;0.7215587395725949;0.32153592652610996;0.18146391067476586
0.8276681535818362;0.07019996083059632;0.5115575985701395;0.7572708131652361;0.025112759248389738;0.3995492418427906;0.18971559762173618;0.3275103720138194;0.18713297062448564;0.45445126454978924;0.023632306447230023;0.15953751064296917;0.9517070980540577;0.9872709771086153;0.623627768853078;0.05017541805402048;0.5776536469432401;0.9052794938497156;0.17240476027978968;0.23463093470108531;0.0450570282207019;0.3762649431762566;0.09961577411115907;0.6973255898394789;0.16616943106397064;0.21693489657055487;0.44026620314093223;0.16038409376898488;0.23883921824322363;0.741958722803268;0.313874744521606;0.9240009716661871;0.3677572017471452;0.7721854631918919;0.8132012360241564;0.33803286995504545;0.6332481352364306;0.03719347321833533;0.7194801036235987;0.9278907388713129;0.9475080039492612;0.9090043476958499;0.35343764676011824;0.14776100607331688;0.5476845929625067;0.6437565760502169;0.7750464557784692;0.5305587564123928;0.33522137714806355;0.15774983514031016
0.6035844955548397;0.10932713616290046;0.9455137447096134;0.2263250235014106;0.0677943018203534;0.9741579581838768;0.9625801358325868;0.6536256436603763;0.6820903306065191;0.12075545195979731;0.045778286507002774;0.6534255090185432;0.9244223222176913;0.42264487772318815;0.4439237074587601;0.2648393387098442;0.19741427735096795;0.3676351370372667;0.5679342075939241;0.3623191680782687;0.4407740204723579;0.3328222605259612;0.7992878444311559;0.15536199669233475;0.632631809572375;0.9983211744316329;0.23795188855829807;0.4969262174542196;0.07756545526471292;0.9175408017733413;0.2163316938547497;0.5020274175596351;0.31990884237216866;0.7790649427826861;0.6383158554915775;0.6401099701613171;0.917396480515929;0.9200115959732778;0.19574863624263894;0.1886146229776008;0.6894993335314076;0.6505657220631661;0.4319696480312377;0.44174003672808526;0.8793927799290185;0.14666589214461045;0.9996996581416311;0.9445094703554748;0.906633751054058;0.9533036810131585
0.6425089467930511;0.6333066158623446;0.21312017783762105;0.5796278895538284;0.7529692023098858;0.19466480480207204;0.5028095006839293;0.010148016393045078;0.14208917386041908;0.5958815024905896;0.6191575710748513;0.23417874134669958;0.22043543940092536;0.7965774130414829;0.17350653095649815;0.10045664917455699;0.4863258081535652;0.9755109461251792;0.3268106150188963;0.4373486192033462;0.012955109537514109;0.4753167518969126;0.47209457190148907;0.5248409678559541;0.014211063659010703;0.9509093086013024;0.7683273103642222;0.6541287121039673;0.10032202120059475;0.2968334534532111;0.17696740881316897;0.7144777974944921;0.6486615281833928;0.5128878979226803;0.3170404766410905;0.40156793106396627;0.13152028730546028;0.274946787989374;0.1479172168241043;0.11287143869296856;0.773154507039306;0.2703685327380432;0.07311765189374031;0.9609194167232483;0.1589771656957344;0.385390998387363;0.9129122763375727;0.9856028943530302;0.5493167332206437;0.7182144495133169
0.35953513663052794;0.997465359858298;0.8637582313952983;0.75968235939355;0.03471704363789174;0.4650520695078638;0.43651999261581764;0.4733389949004667;0.968823272750406;0.48711692788848515;0.24166941924349128;0.19218231142671827;0.6910093081396702;0.4959403706667007;0.747283303576949;0.33582320374939734;0.25568066829507485;0.39047453192611303;0.14236397305564852;0.9147900799666584;0.15498112921270724;0.12375136520055874;0.023961499805142172;0.945956383672131;0.749660898721485;0.9407067351159722;0.8451984261639212;0.9945996784637875;0.9493048467030143;0.35376015750096224;0.9190413590518441;0.7137936430260129;0.9265631233173104;0.7859298170658291;0.7744531413938288;0.26685826644290167;0.5742961526354435;0.14333519226148694;0.5357021385142281;0.9657909587143205;0.5505482389644749;0.6655536643280772;0.23477847480408898;0.3193259056955827;0.28984988648763144;0.2847958851256186;0.07998252560264274;0.2569337894203062;0.6014290097091682;0.6356518881294638
0.9109078544356285;0.3010644095039289;0.3751809451288497;0.08753015525383079;0.29676525967073875;0.9162701153686559;0.5615981528384107;0.6736298670128672;0.0779855536755758;0.4025954575553241;0.9346288132629335;0.0014166271069457892;0.40908769829527847;0.3231224925115642;0.5919909026756334;0.6588044960144293;0.6340170472894127;0.9972721255138632;0.3691554645248827;0.8507994722306625;0.5452274249757061;0.6953329325838946;0.8819704395220308;0.938184582319478;0.11779687183793464;0.24804081314510185;0.12179152217065248;0.7699563310709159;0.8553323207150276;0.4736221159134565;0.7808200299878367;0.762054859343716;0.6289035186390343;0.8334633168096297;0.41671280596701266;0.980796941244618;0.8224056490376941;0.7396685647385738;0.12346548626369458;0.04290009527668359;0.6065552136227582;0.4524937549103827;0.1316398235599463;0.6856102683786531;0.058775345475284846;0.3053990801958195;0.9894105953555409;0.6283742759844051;0.7428213128826033;0.4272448724730823
0.03035275587833497;0.29881515095421063;0.7946015112634371;0.5845987264713305;0.613550003532773;0.3013093707750938;0.21350511832375707;0.7783859480245037;0.25050858916003926;0.17824315577598526;0.5214940157472715;0.17771913492759783;0.9020588174258852;0.9663509079264636;0.7944458228211205;0.47418390328178794;0.29837056273152307;0.5833966239907216;0.5962092627229575;0.6321057846766411;0.22453254256354815;0.1517651243149888;0.5288821195799206;0.9576360934703921;0.10515611347950371;0.5904137968623965;0.9852220237635203;0.8053487183570989;0.6217671161193663;0.5763529856084925;0.994481227743809;0.05914815305945065;0.3017349308050725;0.3108996506890386;0.18818349083981256;0.4877882607017928;0.6199049450992818;0.17183937916618175;0.28480589311665117;0.49566487528530867;0.9539313163225174;0.8205516173295019;0.9374588437381501;0.3528376663878763;0.07075569667857762;0.77077234927915;0.8861259173628443;0.384253756005272;0.21219044500210027;0.6223879535207933
0.11847402938507512;0.6258291103459048;0.7098189776115803;0.6191011653093071;0.610580613609722;0.6199922956129611;0.5365912481636014;0.6643047398610854;0.21404245947250133;0.9157101599640094;0.7607723957708767;0.05615300576474247;0.9180442250334357;0.14394116343749597;0.4972184788895636;0.27644609307869716;0.1552679090891459;0.11422535351667518;0.7590173663809734;0.7712277864402415;0.6416872221626027;0.40481616365169426;0.13355759025217784;0.1699091226344076;0.9436685342143597;0.826994150158393;0.3303363025876094;0.43249591882354554;0.5132814596125373;0.06262645811995615;0.8090293332685156;0.33905624514417165;0.9344898920034916;0.4514975761288773;0.040033974546914375;0.00922561704380509;0.5522111010980587;0.8936205100168346;0.7507575234236035;0.7499950139248989;0.3801162706912098;0.5995438007896863;0.9804595697765948;0.7223754452386678;0.5100350194382907;0.4758764821520778;0.03206390851512064;0.2712869781853777;0.31426509519835055;0.5387432204523251
0.15643186386055985;0.7058751270103307;0.15513764273668418;0.1289201939816217;0.4707550532429109;0.025660365898852566;0.4590065600475055;0.800912290941399;0.8180427777818106;0.00379167333894026;0.04714698226239744;0.1609647394053848;0.06698150967444849;0.4660326518378348;0.21873468807620178;0.37072660621488707;0.08084414664547301;0.0323419731929353;0.46562006497356245;0.08302872173022935;0.09992959335133278;0.4832630782541415;0.2667521212471634;0.897755756109547;0.07225448456874772;0.22040952084473953;0.9844759609732826;0.7744548396902055;0.734617859718733;0.380614420442265;0.1302593250407148;0.372902531614829;0.8857761330615642;0.288376449320939;0.2799335151642035;0.41433082531010745;0.509215651375659;0.6516427421259509;0.371655413451229;0.14334008064171821;0.34443041593581114;0.015188525957411936;0.3968681302356699;0.6213964338534965;0.479033598083771;0.9484440628494228;0.5923394563393118;0.8854244367747087;0.9948096207416441;0.23578847839488148
0.8652444243242998;0.5051708727754356;0.6516219582229863;0.013313833830396304;0.617380020100357;0.11993136955892592;0.047257473273058515;0.529214709504323;0.6237051842621166;0.24837314867753135;0.003465810967064109;0.22408481203159403;0.46568459468257883;0.7485728498874631;0.010880491817643723;0.5051513938682641;0.09997762677985655;0.5541951072341718;0.5758019070527077;0.8654935811921527;0.3827524855769294;0.35207072929761196;0.09070074063690792;0.40820301207994514;0.6438676549602892;0.9291952394496648;0.7211583392981423;0.9952818009198036;0.4955364712107656;0.18655076510713187;0.9575037735860185;0.25533318681483397;0.5155254550870672;0.4577414086593592;0.3698548525029899;0.8789024746625883;0.41216326566443784;0.7946110832401803;0.8712750162490572;0.27080260744456364;0.07322641217950998;0.4839841452117981;0.6932822565022319;0.3805023552379633;0.5905103683816463;0.29435588619091724;0.9006398259090024;0.058383749146407427;0.1767324386188842;0.7425531687072306
0.4051374763020186;0.9169686327929402;0.5444877678069084;0.9801033980617371;0.640296254286798;0.12594963625880107;0.8815901502833797;0.15498068745792037;0.6171660822477386;0.6156597048854479;0.4707222839753654;0.9591463131702243;0.346748565459817;0.3929112180032013;0.47251540738658937;0.664994249549633;0.444062959846237;0.8791329684626188;0.470852648542743;0.15460722128286386;0.8747831273927124;0.9468661910385305;0.6715641246762157;0.35097970162462544;0.31440712613127997;0.12208815965434261;0.6254539839109945;0.1465181953301875;0.6527736642998249;0.8882454845879021;0.567583000544841;0.5214278074988395;0.22945132488691355;0.6604967430563043;0.13845418138939836;0.39029169123439666;0.25765979190793376;0.14577999560267285;0.17778250554907216;0.3259780601565214;0.37103189307593054;0.6465626562849958;0.9109912644734133;0.33667733502695163;0.4905038281145935;0.46841913405477054;0.21783164750944373;0.38827419825606213;0.1279163534796487;0.8625962485078105
