WEGE3.SA;NTCO3.SA;TOTS3.SA;EGIE3.SA;YDUQ3.SA;BRAP4.SA;UGPA3.SA;ENGI11.SA;MRFG3.SA;LWSA3.SA;BBDC4.SA;CCRO3.SA;BBSE3.SA;PETZ3.SA;SIMH3.SA;TIMS3.SA;MULT3.SA;CMIN3.SA;BEEF3.SA;EMBR3.SA
37.689998626708984;12.069999694824219;27.639999389648438;38.16999816894531;9.289999961853027;31.110000610351562;12.350000381469727;40.84000015258789;8.0600004196167;6.269999980926514;14.529999732971191;11.079999923706055;33.880001068115234;5.920000076293945;6.679999828338623;11.729999542236328;21.510000228881836;4.409999847412109;15.149999618530273;16.3700008392334
38.310001373291016;12.180000305175781;29.260000228881836;38.77000045776367;9.170000076293945;31.31999969482422;12.720000267028809;41.91999816894531;8.300000190734863;6.210000038146973;14.630000114440918;11.239999771118164;34.380001068115234;6.010000228881836;6.769999980926514;11.779999732971191;22.440000534057617;4.539999961853027;15.220000267028809;16.360000610351562
37.9900016784668;12.270000457763672;29.770000457763672;39.040000915527344;9.25;31.700000762939453;12.920000076293945;41.93000030517578;8.229999542236328;6.340000152587891;14.850000381469727;11.399999618530273;34.65999984741211;6.119999885559082;7.0;11.649999618530273;22.40999984741211;4.739999771118164;15.390000343322754;16.299999237060547
37.90999984741211;12.25;29.649999618530273;38.70000076293945;9.460000038146973;31.90999984741211;12.869999885559082;42.20000076293945;8.270000457763672;6.449999809265137;14.880000114440918;11.989999771118164;35.040000915527344;5.96999979019165;7.119999885559082;11.640000343322754;22.649999618530273;4.710000038146973;15.449999809265137;16.3700008392334
37.33000183105469;12.069999694824219;29.100000381469727;38.15999984741211;9.420000076293945;32.029998779296875;12.619999885559082;41.0;8.1899995803833;6.420000076293945;14.670000076293945;11.949999809265137;35.040000915527344;5.920000076293945;7.289999961853027;11.609999656677246;22.229999542236328;4.730000019073486;15.510000228881836;16.219999313354492
37.369998931884766;12.520000457763672;29.639999389648438;38.040000915527344;9.380000114440918;31.6200008392334;12.4399995803833;41.279998779296875;8.420000076293945;6.380000114440918;14.050000190734863;11.899999618530273;35.31999969482422;5.869999885559082;7.139999866485596;11.619999885559082;22.25;4.909999847412109;14.960000038146973;16.31999969482422
37.209999084472656;13.369999885559082;30.219999313354492;38.810001373291016;9.550000190734863;31.979999542236328;12.970000267028809;41.2400016784668;8.399999618530273;6.519999980926514;14.199999809265137;11.75;35.70000076293945;6.260000228881836;7.510000228881836;11.460000038146973;22.850000381469727;5.010000228881836;14.729999542236328;16.790000915527344
38.720001220703125;13.180000305175781;29.989999771118164;38.900001525878906;9.619999885559082;32.22999954223633;13.15999984741211;42.61000061035156;8.380000114440918;6.679999828338623;14.100000381469727;11.9399995803833;37.18000030517578;6.449999809265137;7.5;11.4399995803833;23.299999237060547;5.159999847412109;14.869999885559082;16.790000915527344
38.209999084472656;12.930000305175781;29.520000457763672;38.72999954223633;9.600000381469727;32.86000061035156;13.149999618530273;43.5099983215332;8.300000190734863;6.510000228881836;14.140000343322754;11.829999923706055;37.060001373291016;6.389999866485596;7.550000190734863;11.5600004196167;23.489999771118164;5.21999979019165;14.75;16.68000030517578
37.90999984741211;12.9399995803833;29.100000381469727;38.849998474121094;9.449999809265137;32.0;13.109999656677246;43.099998474121094;8.029999732971191;6.360000133514404;13.720000267028809;11.739999771118164;37.27000045776367;6.5;7.440000057220459;11.399999618530273;23.100000381469727;5.139999866485596;14.489999771118164;16.360000610351562
37.349998474121094;13.649999618530273;29.6200008392334;38.81999969482422;9.640000343322754;31.84000015258789;12.850000381469727;42.52000045776367;7.789999961853027;6.340000152587891;13.789999961853027;11.779999732971191;37.900001525878906;6.789999961853027;7.460000038146973;11.5600004196167;23.360000610351562;5.159999847412109;14.220000267028809;16.34000015258789
38.2400016784668;14.550000190734863;30.06999969482422;39.349998474121094;10.329999923706055;31.899999618530273;13.1899995803833;42.15999984741211;7.699999809265137;6.409999847412109;14.020000457763672;11.760000228881836;37.779998779296875;7.239999771118164;7.769999980926514;11.789999961853027;23.790000915527344;5.340000152587891;13.989999771118164;16.350000381469727
38.38999938964844;14.0;30.139999389648438;38.880001068115234;10.380000114440918;31.389999389648438;12.880000114440918;42.29999923706055;8.109999656677246;6.320000171661377;13.75;11.6899995803833;36.630001068115234;7.300000190734863;7.769999980926514;11.5600004196167;23.6200008392334;5.340000152587891;13.949999809265137;16.31999969482422
38.040000915527344;14.15999984741211;30.510000228881836;38.41999816894531;10.319999694824219;30.15999984741211;12.770000457763672;43.33000183105469;7.78000020980835;6.590000152587891;13.9399995803833;11.640000343322754;36.5;7.5;7.599999904632568;11.40999984741211;23.5;4.960000038146973;13.729999542236328;16.520000457763672
37.90999984741211;14.0;29.709999084472656;37.939998626708984;9.0;30.260000228881836;12.329999923706055;42.560001373291016;7.699999809265137;5.989999771118164;13.630000114440918;11.25;36.400001525878906;7.179999828338623;7.400000095367432;11.140000343322754;22.540000915527344;4.949999809265137;13.5600004196167;16.469999313354492
37.56999969482422;14.199999809265137;30.079999923706055;38.189998626708984;8.930000305175781;29.84000015258789;12.859999656677246;41.88999938964844;7.179999828338623;5.800000190734863;13.579999923706055;11.380000114440918;36.58000183105469;7.099999904632568;7.400000095367432;11.199999809265137;23.0;4.909999847412109;13.479999542236328;16.459999084472656
37.66999816894531;13.90999984741211;29.299999237060547;37.36000061035156;8.779999732971191;29.8700008392334;12.640000343322754;40.400001525878906;6.809999942779541;5.400000095367432;13.5;11.260000228881836;36.81999969482422;6.900000095367432;7.389999866485596;10.960000038146973;22.899999618530273;4.929999828338623;13.680000305175781;16.969999313354492
37.65999984741211;14.430000305175781;30.469999313354492;38.060001373291016;8.869999885559082;29.829999923706055;13.220000267028809;41.380001068115234;7.010000228881836;5.550000190734863;14.15999984741211;11.350000381469727;37.04999923706055;6.940000057220459;7.639999866485596;11.039999961853027;23.780000686645508;4.980000019073486;13.430000305175781;16.639999389648438
37.97999954223633;14.640000343322754;29.68000030517578;37.43000030517578;8.319999694824219;29.639999389648438;12.8100004196167;39.06999969482422;6.71999979019165;5.46999979019165;13.800000190734863;11.109999656677246;35.11000061035156;6.480000019073486;7.070000171661377;10.8100004196167;23.1299991607666;4.889999866485596;13.109999656677246;16.25
38.599998474121094;14.630000114440918;30.059999465942383;38.029998779296875;8.539999961853027;28.760000228881836;12.979999542236328;40.4900016784668;6.619999885559082;5.440000057220459;12.670000076293945;11.229999542236328;35.95000076293945;6.519999980926514;7.28000020980835;11.289999961853027;23.65999984741211;4.900000095367432;13.1899995803833;16.1200008392334
38.58000183105469;14.520000457763672;29.90999984741211;38.61000061035156;8.579999923706055;28.979999542236328;13.050000190734863;40.5;6.699999809265137;5.539999961853027;13.119999885559082;11.25;36.349998474121094;6.570000171661377;7.320000171661377;11.529999732971191;23.549999237060547;4.829999923706055;12.970000267028809;16.0
38.36000061035156;14.319999694824219;29.84000015258789;38.099998474121094;8.029999732971191;28.709999084472656;12.670000076293945;39.4900016784668;6.579999923706055;5.429999828338623;13.239999771118164;11.0600004196167;36.56999969482422;6.46999979019165;7.239999771118164;11.710000038146973;23.549999237060547;4.769999980926514;12.699999809265137;16.239999771118164
38.880001068115234;15.140000343322754;28.600000381469727;38.77000045776367;8.359999656677246;29.09000015258789;13.109999656677246;40.2599983215332;6.840000152587891;5.650000095367432;13.760000228881836;11.119999885559082;34.939998626708984;6.510000228881836;7.690000057220459;12.0600004196167;23.770000457763672;5.019999980926514;13.119999885559082;16.420000076293945
38.779998779296875;15.359999656677246;28.5;39.04999923706055;8.380000114440918;29.209999084472656;12.890000343322754;40.15999984741211;6.760000228881836;5.699999809265137;14.020000457763672;11.079999923706055;35.369998931884766;6.75;7.670000076293945;12.130000114440918;24.469999313354492;4.900000095367432;12.369999885559082;16.239999771118164
39.619998931884766;15.119999885559082;28.739999771118164;39.38999938964844;8.119999885559082;29.049999237060547;13.210000038146973;40.459999084472656;6.579999923706055;5.53000020980835;13.9399995803833;10.960000038146973;35.529998779296875;6.650000095367432;7.539999961853027;12.199999809265137;24.850000381469727;4.909999847412109;12.380000114440918;16.559999465942383
38.400001525878906;14.899999618530273;28.209999084472656;39.13999938964844;7.690000057220459;28.440000534057617;13.380000114440918;39.369998931884766;6.269999980926514;5.170000076293945;13.800000190734863;10.960000038146973;35.36000061035156;6.829999923706055;7.610000133514404;12.430000305175781;24.350000381469727;4.909999847412109;11.399999618530273;16.100000381469727
39.2400016784668;15.329999923706055;28.75;39.029998779296875;7.690000057220459;28.3799991607666;13.710000038146973;38.95000076293945;6.289999961853027;5.190000057220459;13.739999771118164;11.020000457763672;35.15999984741211;6.909999847412109;7.46999979019165;12.399999618530273;24.600000381469727;4.889999866485596;11.800000190734863;16.06999969482422
38.86000061035156;14.899999618530273;27.790000915527344;39.0099983215332;7.570000171661377;27.68000030517578;13.550000190734863;38.79999923706055;6.300000190734863;5.099999904632568;13.300000190734863;11.020000457763672;34.099998474121094;6.920000076293945;7.099999904632568;12.4399995803833;24.510000228881836;4.619999885559082;11.520000457763672;16.079999923706055
38.79999923706055;14.970000267028809;27.969999313354492;39.099998474121094;7.480000019073486;27.610000610351562;13.40999984741211;39.0;6.449999809265137;5.0;13.170000076293945;10.979999542236328;34.290000915527344;6.679999828338623;7.070000171661377;12.270000457763672;25.100000381469727;4.630000114440918;11.300000190734863;16.079999923706055
39.15999984741211;15.319999694824219;27.290000915527344;39.279998779296875;7.050000190734863;27.65999984741211;13.180000305175781;38.779998779296875;6.369999885559082;4.889999866485596;13.079999923706055;10.989999771118164;34.209999084472656;6.449999809265137;7.179999828338623;12.260000228881836;25.170000076293945;4.659999847412109;11.329999923706055;16.59000015258789
39.380001068115234;14.489999771118164;27.149999618530273;39.290000915527344;6.840000152587891;28.829999923706055;12.989999771118164;38.86000061035156;6.570000171661377;4.46999979019165;12.979999542236328;10.899999618530273;34.0099983215332;6.369999885559082;6.989999771118164;12.239999771118164;25.440000534057617;4.78000020980835;11.40999984741211;16.889999389648438
39.15999984741211;14.369999885559082;27.469999313354492;39.38999938964844;6.690000057220459;28.56999969482422;12.890000343322754;38.25;6.650000095367432;4.579999923706055;12.789999961853027;10.760000228881836;34.56999969482422;6.329999923706055;6.889999866485596;12.079999923706055;24.600000381469727;4.869999885559082;11.0;17.3799991607666
38.84000015258789;14.390000343322754;27.709999084472656;39.2599983215332;6.670000076293945;28.920000076293945;13.0;37.9900016784668;6.769999980926514;4.75;12.859999656677246;10.779999732971191;34.06999969482422;6.190000057220459;6.920000076293945;12.0;23.459999084472656;4.989999771118164;11.800000190734863;17.950000762939453
39.43000030517578;14.90999984741211;27.889999389648438;39.56999969482422;6.730000019073486;28.520000457763672;13.390000343322754;38.529998779296875;6.920000076293945;4.869999885559082;13.289999961853027;10.970000267028809;34.880001068115234;6.230000019073486;7.320000171661377;12.09000015258789;24.100000381469727;4.989999771118164;11.779999732971191;18.0
39.59000015258789;15.239999771118164;27.59000015258789;40.45000076293945;6.739999771118164;27.979999542236328;13.199999809265137;38.900001525878906;6.949999809265137;4.760000228881836;13.600000381469727;11.050000190734863;34.869998931884766;6.199999809265137;7.539999961853027;12.25;24.219999313354492;4.929999828338623;11.859999656677246;18.229999542236328
40.15999984741211;15.449999809265137;28.030000686645508;40.400001525878906;7.559999942779541;28.280000686645508;13.770000457763672;39.959999084472656;6.989999771118164;5.320000171661377;14.020000457763672;11.619999885559082;34.86000061035156;6.769999980926514;8.220000267028809;12.40999984741211;25.239999771118164;5.079999923706055;11.890000343322754;18.149999618530273
39.86000061035156;15.0;27.700000762939453;41.29999923706055;7.570000171661377;27.610000610351562;13.65999984741211;40.31999969482422;7.03000020980835;5.71999979019165;13.970000267028809;11.710000038146973;34.58000183105469;6.289999961853027;8.350000381469727;12.300000190734863;25.020000457763672;4.829999923706055;11.770000457763672;17.979999542236328
39.540000915527344;14.640000343322754;27.399999618530273;40.93000030517578;7.28000020980835;27.25;13.489999771118164;NaN;6.829999923706055;5.78000020980835;13.569999694824219;11.550000190734863;34.0099983215332;5.960000038146973;8.0;12.199999809265137;25.06999969482422;4.75;11.680000305175781;19.0
39.790000915527344;14.8100004196167;28.049999237060547;41.20000076293945;7.380000114440918;27.420000076293945;13.229999542236328;39.5099983215332;6.829999923706055;6.119999885559082;13.420000076293945;11.800000190734863;33.2400016784668;6.349999904632568;8.069999694824219;12.510000228881836;24.649999618530273;4.889999866485596;11.529999732971191;18.799999237060547
40.2599983215332;12.220000267028809;28.540000915527344;41.59000015258789;7.21999979019165;27.5;13.210000038146973;39.65999984741211;6.78000020980835;6.0;13.34000015258789;11.729999542236328;33.25;6.199999809265137;7.760000228881836;12.779999732971191;24.760000228881836;4.860000133514404;11.260000228881836;19.530000686645508
40.06999969482422;13.029999732971191;28.829999923706055;42.06999969482422;7.360000133514404;26.780000686645508;13.119999885559082;40.29999923706055;6.869999885559082;5.980000019073486;13.529999732971191;11.800000190734863;32.849998474121094;6.309999942779541;7.940000057220459;12.960000038146973;25.399999618530273;4.690000057220459;11.09000015258789;19.510000228881836
40.29999923706055;13.550000190734863;28.950000762939453;40.90999984741211;7.360000133514404;26.709999084472656;13.34000015258789;39.97999954223633;7.099999904632568;6.760000228881836;13.90999984741211;11.90999984741211;33.0;6.820000171661377;8.170000076293945;12.770000457763672;25.1299991607666;4.679999828338623;11.329999923706055;19.989999771118164
39.869998931884766;13.65999984741211;28.510000228881836;40.0;7.570000171661377;26.81999969482422;13.289999961853027;37.40999984741211;7.329999923706055;6.260000228881836;13.329999923706055;11.920000076293945;32.41999816894531;6.670000076293945;7.900000095367432;12.789999961853027;24.34000015258789;4.619999885559082;11.699999809265137;20.170000076293945
39.70000076293945;12.949999809265137;27.809999465942383;39.95000076293945;7.110000133514404;27.059999465942383;13.229999542236328;37.279998779296875;7.139999866485596;5.860000133514404;13.100000381469727;11.720000267028809;32.25;6.340000152587891;7.239999771118164;12.670000076293945;23.829999923706055;4.690000057220459;11.199999809265137;19.950000762939453
39.959999084472656;13.039999961853027;27.950000762939453;39.68000030517578;7.349999904632568;26.610000610351562;13.619999885559082;36.9900016784668;7.03000020980835;5.510000228881836;13.140000343322754;11.770000457763672;32.310001373291016;6.550000190734863;7.139999866485596;12.539999961853027;23.790000915527344;4.5;11.270000457763672;20.280000686645508
39.52000045776367;13.329999923706055;27.8799991607666;39.58000183105469;7.190000057220459;26.510000228881836;13.579999923706055;36.4900016784668;6.730000019073486;5.53000020980835;13.020000457763672;12.09000015258789;32.400001525878906;6.28000020980835;7.449999809265137;12.600000381469727;24.100000381469727;4.519999980926514;11.300000190734863;20.18000030517578
39.88999938964844;13.329999923706055;26.299999237060547;39.380001068115234;6.550000190734863;25.719999313354492;13.15999984741211;36.56999969482422;6.369999885559082;5.110000133514404;12.569999694824219;11.569999694824219;32.650001525878906;5.800000190734863;6.849999904632568;12.6899995803833;23.440000534057617;4.480000019073486;11.449999809265137;20.540000915527344
40.5099983215332;13.630000114440918;27.06999969482422;39.79999923706055;7.230000019073486;25.709999084472656;13.09000015258789;37.38999938964844;6.599999904632568;4.699999809265137;12.710000038146973;11.8100004196167;33.06999969482422;5.889999866485596;7.090000152587891;12.699999809265137;24.049999237060547;4.539999961853027;11.520000457763672;20.5
41.189998626708984;13.59000015258789;27.25;39.790000915527344;7.0;25.709999084472656;13.350000381469727;37.22999954223633;6.599999904632568;4.590000152587891;12.9399995803833;11.890000343322754;32.790000915527344;6.019999980926514;7.25;12.789999961853027;24.18000030517578;4.489999771118164;11.359999656677246;20.450000762939453
41.369998931884766;14.199999809265137;27.610000610351562;39.810001373291016;6.909999847412109;26.170000076293945;13.4399995803833;39.83000183105469;6.639999866485596;4.739999771118164;12.920000076293945;12.119999885559082;33.36000061035156;6.380000114440918;7.389999866485596;12.819999694824219;24.520000457763672;4.550000190734863;11.579999923706055;20.59000015258789
41.72999954223633;13.930000305175781;27.81999969482422;39.900001525878906;6.809999942779541;26.5;13.59000015258789;39.150001525878906;6.619999885559082;4.650000095367432;12.989999771118164;11.869999885559082;32.81999969482422;6.46999979019165;7.329999923706055;12.899999618530273;24.520000457763672;4.590000152587891;11.369999885559082;21.049999237060547
41.86000061035156;13.640000343322754;28.579999923706055;40.349998474121094;7.289999961853027;27.110000610351562;13.640000343322754;39.93000030517578;6.78000020980835;4.869999885559082;13.380000114440918;12.449999809265137;32.56999969482422;6.539999961853027;7.539999961853027;13.109999656677246;25.06999969482422;4.78000020980835;11.140000343322754;20.979999542236328
40.54999923706055;13.199999809265137;28.15999984741211;40.16999816894531;7.050000190734863;26.81999969482422;13.960000038146973;40.18000030517578;6.639999866485596;4.789999961853027;13.170000076293945;12.800000190734863;32.5099983215332;6.199999809265137;7.480000019073486;12.579999923706055;24.639999389648438;4.840000152587891;10.539999961853027;20.790000915527344
39.59000015258789;13.569999694824219;28.18000030517578;39.65999984741211;6.929999828338623;26.8799991607666;13.970000267028809;39.939998626708984;6.300000190734863;4.71999979019165;12.84000015258789;12.640000343322754;32.209999084472656;5.96999979019165;7.170000076293945;12.34000015258789;24.43000030517578;4.71999979019165;10.119999885559082;20.65999984741211
39.630001068115234;13.109999656677246;29.1200008392334;40.22999954223633;6.960000038146973;26.420000076293945;14.1899995803833;41.290000915527344;6.369999885559082;4.769999980926514;13.109999656677246;12.699999809265137;33.13999938964844;5.980000019073486;7.349999904632568;12.760000228881836;24.969999313354492;4.610000133514404;10.100000381469727;20.809999465942383
38.75;11.850000381469727;28.399999618530273;39.97999954223633;7.079999923706055;25.719999313354492;14.3100004196167;41.06999969482422;6.269999980926514;4.699999809265137;13.220000267028809;12.680000305175781;32.650001525878906;5.639999866485596;7.179999828338623;12.779999732971191;25.110000610351562;4.53000020980835;9.819999694824219;19.719999313354492
38.61000061035156;11.199999809265137;27.239999771118164;40.150001525878906;7.070000171661377;26.06999969482422;14.430000305175781;41.75;6.300000190734863;4.71999979019165;13.029999732971191;12.829999923706055;34.04999923706055;5.710000038146973;7.329999923706055;12.9399995803833;25.31999969482422;4.559999942779541;10.119999885559082;19.649999618530273
38.38999938964844;11.220000267028809;27.25;39.84000015258789;7.260000228881836;26.34000015258789;14.449999809265137;41.90999984741211;6.409999847412109;4.920000076293945;13.180000305175781;12.850000381469727;34.61000061035156;5.519999980926514;7.239999771118164;13.039999961853027;25.610000610351562;4.639999866485596;10.069999694824219;19.8799991607666
39.09000015258789;11.819999694824219;28.200000762939453;39.84000015258789;7.989999771118164;27.389999389648438;14.729999542236328;42.2599983215332;6.75;5.239999771118164;13.869999885559082;12.960000038146973;34.970001220703125;5.980000019073486;7.829999923706055;13.0;25.829999923706055;4.820000171661377;9.9399995803833;20.5
39.7400016784668;11.699999809265137;28.399999618530273;40.33000183105469;8.109999656677246;27.110000610351562;14.890000343322754;43.290000915527344;6.809999942779541;5.380000114440918;13.800000190734863;13.1899995803833;35.369998931884766;6.199999809265137;8.010000228881836;13.149999618530273;25.950000762939453;4.940000057220459;10.050000190734863;20.209999084472656
39.369998931884766;11.699999809265137;26.68000030517578;40.709999084472656;8.279999732971191;26.75;14.729999542236328;43.5;6.329999923706055;5.28000020980835;13.8100004196167;13.520000457763672;34.93000030517578;6.039999961853027;8.140000343322754;13.369999885559082;25.899999618530273;4.869999885559082;9.399999618530273;20.270000457763672
38.7599983215332;11.510000228881836;26.75;41.040000915527344;8.15999984741211;26.6200008392334;14.8100004196167;44.279998779296875;6.139999866485596;5.400000095367432;13.789999961853027;13.050000190734863;34.900001525878906;5.840000152587891;8.09000015258789;13.5600004196167;25.920000076293945;4.71999979019165;9.460000038146973;20.469999313354492
39.47999954223633;11.199999809265137;27.1200008392334;41.189998626708984;8.140000343322754;26.34000015258789;14.460000038146973;43.45000076293945;6.230000019073486;5.639999866485596;13.729999542236328;13.079999923706055;34.599998474121094;5.980000019073486;8.050000190734863;13.770000457763672;25.989999771118164;4.699999809265137;9.40999984741211;20.43000030517578
39.27000045776367;10.920000076293945;26.450000762939453;41.02000045776367;7.920000076293945;26.719999313354492;14.579999923706055;42.459999084472656;6.360000133514404;5.389999866485596;13.640000343322754;13.0;34.61000061035156;6.170000076293945;7.809999942779541;13.770000457763672;25.770000457763672;4.710000038146973;9.109999656677246;20.59000015258789
39.11000061035156;10.569999694824219;25.549999237060547;40.70000076293945;7.360000133514404;25.959999084472656;14.5;41.5;6.21999979019165;5.210000038146973;13.390000343322754;12.9399995803833;34.58000183105469;5.869999885559082;7.480000019073486;13.800000190734863;25.170000076293945;4.610000133514404;8.680000305175781;20.760000228881836
40.25;10.930000305175781;25.670000076293945;41.47999954223633;7.630000114440918;25.56999969482422;14.359999656677246;42.060001373291016;6.349999904632568;5.289999961853027;13.510000228881836;13.0;34.7599983215332;6.190000057220459;7.739999771118164;13.609999656677246;25.149999618530273;4.659999847412109;8.90999984741211;20.25
40.349998474121094;10.979999542236328;25.799999237060547;41.16999816894531;7.860000133514404;24.5;14.59000015258789;42.5099983215332;6.329999923706055;5.389999866485596;13.399999618530273;12.960000038146973;34.54999923706055;6.300000190734863;7.639999866485596;13.720000267028809;25.049999237060547;4.409999847412109;8.5600004196167;20.190000534057617
40.540000915527344;10.520000457763672;25.6299991607666;41.119998931884766;7.940000057220459;23.920000076293945;14.470000267028809;41.630001068115234;6.329999923706055;5.179999828338623;13.699999809265137;13.109999656677246;34.75;6.260000228881836;7.539999961853027;13.800000190734863;24.829999923706055;4.269999980926514;8.4399995803833;19.81999969482422
40.11000061035156;10.5600004196167;25.3700008392334;40.66999816894531;7.789999961853027;24.15999984741211;14.15999984741211;41.439998626708984;6.179999828338623;5.119999885559082;13.5;13.220000267028809;34.77000045776367;6.360000133514404;7.75;13.890000343322754;24.65999984741211;4.409999847412109;8.239999771118164;19.65999984741211
40.349998474121094;10.760000228881836;25.440000534057617;40.869998931884766;7.960000038146973;24.559999465942383;14.170000076293945;41.959999084472656;6.300000190734863;5.320000171661377;13.760000228881836;13.319999694824219;34.36000061035156;6.050000190734863;7.630000114440918;14.0;25.149999618530273;4.460000038146973;8.390000343322754;19.190000534057617
41.119998931884766;11.0600004196167;25.65999984741211;41.22999954223633;8.119999885559082;23.700000762939453;14.4399995803833;41.79999923706055;6.510000228881836;5.260000228881836;13.850000381469727;13.569999694824219;34.310001373291016;6.170000076293945;7.670000076293945;14.0;25.899999618530273;4.639999866485596;8.550000190734863;19.420000076293945
40.81999969482422;10.859999656677246;25.440000534057617;41.08000183105469;7.809999942779541;22.56999969482422;14.270000457763672;42.18000030517578;6.380000114440918;5.170000076293945;13.649999618530273;13.680000305175781;34.220001220703125;5.769999980926514;7.420000076293945;14.109999656677246;25.6200008392334;4.519999980926514;8.220000267028809;19.219999313354492
39.900001525878906;10.850000381469727;25.459999084472656;41.720001220703125;8.170000076293945;22.440000534057617;14.479999542236328;42.619998931884766;6.550000190734863;5.400000095367432;13.75;13.699999809265137;33.52000045776367;5.760000228881836;7.639999866485596;14.09000015258789;25.899999618530273;4.46999979019165;8.5;18.739999771118164
39.29999923706055;10.90999984741211;25.959999084472656;42.61000061035156;8.569999694824219;21.6200008392334;16.190000534057617;43.439998626708984;6.670000076293945;5.550000190734863;14.069999694824219;13.510000228881836;33.119998931884766;5.940000057220459;7.139999866485596;14.020000457763672;26.56999969482422;4.349999904632568;8.4399995803833;16.920000076293945
39.220001220703125;11.210000038146973;26.549999237060547;43.29999923706055;9.270000457763672;22.479999542236328;16.3700008392334;43.369998931884766;6.730000019073486;5.650000095367432;14.770000457763672;13.880000114440918;33.47999954223633;6.889999866485596;7.550000190734863;13.800000190734863;27.229999542236328;4.570000171661377;8.8100004196167;16.5
39.20000076293945;11.270000457763672;27.34000015258789;43.439998626708984;9.479999542236328;22.81999969482422;16.729999542236328;43.34000015258789;6.690000057220459;5.840000152587891;15.319999694824219;13.760000228881836;33.43000030517578;6.980000019073486;7.739999771118164;14.010000228881836;26.889999389648438;4.78000020980835;9.0;16.399999618530273
39.86000061035156;12.970000267028809;27.920000076293945;42.5;9.199999809265137;22.850000381469727;16.739999771118164;43.959999084472656;6.679999828338623;6.019999980926514;15.170000076293945;13.869999885559082;33.709999084472656;7.170000076293945;7.980000019073486;13.609999656677246;27.030000686645508;4.550000190734863;9.130000114440918;16.450000762939453
