ALPA4.SA;AZUL4.SA;CBAV3.SA;ELET3.SA
8.9399995803833;14.8100004196167;4.630000114440918;35.22999954223633
8.949999809265137;14.09000015258789;4.679999828338623;34.91999816894531
8.770000457763672;13.8100004196167;4.699999809265137;34.16999816894531
8.40999984741211;13.670000076293945;4.5;34.369998931884766
8.34000015258789;13.670000076293945;4.519999980926514;35.150001525878906
8.640000343322754;13.710000038146973;4.690000057220459;35.880001068115234
8.640000343322754;13.6899995803833;4.619999885559082;36.45000076293945
8.680000305175781;13.100000381469727;4.630000114440918;36.560001373291016
8.350000381469727;13.539999961853027;4.920000076293945;35.7400016784668
8.1899995803833;13.9399995803833;4.75;35.599998474121094
8.010000228881836;13.529999732971191;4.699999809265137;35.43000030517578
8.390000343322754;15.109999656677246;4.789999961853027;36.119998931884766
8.220000267028809;14.59000015258789;4.730000019073486;34.95000076293945
8.029999732971191;14.390000343322754;4.670000076293945;35.2599983215332
7.840000152587891;13.979999542236328;4.639999866485596;35.869998931884766
7.670000076293945;13.890000343322754;4.440000057220459;36.20000076293945
7.829999923706055;13.800000190734863;4.389999866485596;35.400001525878906
8.039999961853027;14.079999923706055;4.46999979019165;36.290000915527344
8.050000190734863;14.479999542236328;4.570000171661377;36.88999938964844
7.869999885559082;13.59000015258789;4.440000057220459;36.220001220703125
7.869999885559082;12.850000381469727;4.300000190734863;35.29999923706055
8.119999885559082;13.25;4.269999980926514;35.400001525878906
8.109999656677246;13.029999732971191;4.170000076293945;34.91999816894531
8.039999961853027;12.789999961853027;4.190000057220459;34.79999923706055
7.829999923706055;12.40999984741211;4.210000038146973;35.45000076293945
7.489999771118164;13.329999923706055;4.320000171661377;36.27000045776367
7.690000057220459;13.640000343322754;4.329999923706055;36.529998779296875
7.429999828338623;12.960000038146973;4.389999866485596;35.369998931884766
7.349999904632568;13.550000190734863;4.349999904632568;35.61000061035156
7.340000152587891;13.510000228881836;4.170000076293945;34.90999984741211
7.289999961853027;12.920000076293945;4.010000228881836;33.77000045776367
7.329999923706055;12.8100004196167;3.9000000953674316;33.810001373291016
7.210000038146973;12.359999656677246;3.809999942779541;34.11000061035156
7.440000057220459;12.930000305175781;3.869999885559082;34.18000030517578
7.829999923706055;13.199999809265137;3.819999933242798;34.61000061035156
7.789999961853027;12.850000381469727;3.7100000381469727;34.29999923706055
8.020000457763672;13.359999656677246;3.7899999618530273;35.119998931884766
7.78000020980835;12.789999961853027;3.680000066757202;34.349998474121094
7.880000114440918;12.430000305175781;3.7100000381469727;34.349998474121094
8.25;12.880000114440918;3.799999952316284;34.84000015258789
8.569999694824219;12.989999771118164;3.809999942779541;36.040000915527344
8.9399995803833;14.199999809265137;4.0;36.900001525878906
8.869999885559082;13.390000343322754;4.079073905944824;37.09000015258789
9.0;14.3100004196167;4.199047088623047;37.709999084472656
8.760000228881836;14.640000343322754;4.21904182434082;37.540000915527344
8.989999771118164;14.649999618530273;3.6491711139678955;37.279998779296875
9.25;15.350000381469727;3.71915602684021;37.349998474121094
9.15999984741211;15.390000343322754;3.779141902923584;38.18000030517578
9.430000305175781;16.729999542236328;3.8299999237060547;39.470001220703125
9.789999961853027;17.0;4.119999885559082;40.709999084472656
9.449999809265137;17.510000228881836;4.190000057220459;40.40999984741211
9.609999656677246;17.520000457763672;4.269999980926514;40.779998779296875
9.510000228881836;17.079999923706055;4.480000019073486;39.95000076293945
9.420000076293945;17.399999618530273;4.389999866485596;40.45000076293945
9.149999618530273;17.209999084472656;4.340000152587891;41.279998779296875
8.9399995803833;17.5;4.099999904632568;40.4900016784668
9.119999885559082;17.6299991607666;4.019999980926514;41.29999923706055
9.369999885559082;17.799999237060547;4.099999904632568;41.02000045776367
9.199999809265137;17.440000534057617;4.090000152587891;40.7400016784668
9.569999694824219;16.889999389648438;4.139999866485596;40.86000061035156
9.619999885559082;17.010000228881836;4.099999904632568;41.0099983215332
9.09000015258789;16.020000457763672;4.019999980926514;40.7400016784668
9.100000381469727;15.899999618530273;4.179999828338623;41.45000076293945
8.880000114440918;16.299999237060547;4.150000095367432;41.380001068115234
8.989999771118164;16.850000381469727;4.070000171661377;41.529998779296875
9.09000015258789;16.1200008392334;4.230000019073486;40.900001525878906
9.010000228881836;15.989999771118164;4.179999828338623;40.86000061035156
8.9399995803833;15.829999923706055;4.110000133514404;40.630001068115234
9.239999771118164;16.84000015258789;4.449999809265137;41.810001373291016
9.180000305175781;16.809999465942383;4.570000171661377;41.63999938964844
8.960000038146973;15.899999618530273;4.550000190734863;40.779998779296875
9.529999732971191;15.90999984741211;4.489999771118164;41.560001373291016
9.4399995803833;16.270000457763672;4.519999980926514;41.900001525878906
9.34000015258789;15.84000015258789;4.460000038146973;41.209999084472656
9.130000114440918;16.40999984741211;4.880000114440918;41.599998474121094
9.5;16.299999237060547;5.0;41.970001220703125
9.75;16.260000228881836;5.199999809265137;42.09000015258789
10.119999885559082;16.56999969482422;5.300000190734863;42.22999954223633
10.119999885559082;16.010000228881836;5.099999904632568;42.43000030517578
9.3100004196167;14.699999809265137;5.03000020980835;41.7400016784668
