x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18;x19;x20;x21;x22;x23;x24;x25;x26;x27;x28;x29;x30;x31;x32;x33;x34;x35;x36;x37;x38;x39;x40;x41;x42;x43;x44;x45;x46;x47;x48;x49;x50;x51;x52;x53;x54;x55;x56;x57;x58;x59;x60
0.22770686592108813;0.8487603114181943;0.4166758101086845;0.3437707674401034;0.24742179271486908;0.4857144573875384;0.44251230863282964;0.2465356152377124;0.7900799386052835;0.5036188354133191;0.7631763027545793;0.8155668348652328;0.3408383423730942;0.7606140316609918;0.38741360854638496;0.8389507378896169;0.4837520283344442;0.5733344788982546;0.13393802018241074;0.3699303442457397;0.7124241646209316;0.41950815863243385;0.267179150581895;0.497488781462999;0.7587812739372487;0.3957701860720151;0.7587808706179304;0.7709472150452926;0.8312072971685864;0.29353252968405086;0.07236186190793292;0.28155163813177275;0.36063515183666695;0.6314602025979293;0.8009883286093928;0.6567443702614025;0.45249396874045544;0.9613765364512021;0.250115041856511;0.86600026456891;0.926999273693728;0.24410956387716876;0.8765775845483395;0.2953571846490799;0.4226391508210695;0.35668648060321007;0.29984991568309516;0.8464736528699569;0.23259313386840208;0.7343310023610526;0.3395534667849639;0.3738124380857786;0.13071897337155713;0.5780173855344706;0.18049609576615722;0.674534386423201;0.6571132788512636;0.8531609940895644;0.7077307819396137;0.04912374018286092
0.71243934367964;0.3453533870968274;0.608625058323802;0.7900198473056185;0.9277076222543099;0.7187342401464655;0.6119208390008911;0.020569349377945412;0.4943234042171607;0.6945828417813736;0.6426542983497502;0.16320059367386452;0.18652010691359833;0.2730015042301607;0.7683859374396053;0.6257156689727347;0.13773710518029303;0.41261021609118465;0.3391079354392196;0.030687429630746443;0.9913037562555661;0.04610638024561631;0.8766956551553604;0.04558336946175867;0.5095069738804863;0.09882392174709331;0.06129424532245875;0.3417405166749765;0.8785246550834754;0.26456221143880965;0.515921107892821;0.7054973735472232;0.6042717039893578;0.3120120055028265;0.4763704025195966;0.57767451950653;0.14831126818400797;0.07542979063167488;0.3519169879263623;0.5706495709138849;0.5769622028905577;0.47226591319495115;0.5696902202335437;0.14585781881832904;0.12445690195408488;0.4122233799293721;0.843762223378585;0.7876134152331309;0.8118117398326162;0.1457130845528002;0.06490344440184737;0.03951713005446733;0.06732046645065537;0.22333318581468586;0.07282273949805318;0.12549760687949962;0.8279360703928136;0.7572738026618149;0.31112773210795386;0.2811518063181767
0.3161968497644656;0.631455287819598;0.7194593056730053;0.341668355827048;0.3843836062387732;0.36185991656370764;0.5464715824490125;0.3393678395054551;0.909639538081744;0.6401378348179781;0.48972824172174334;0.6144572092387044;0.9617900169933613;0.15744226084360768;0.13558403393148444;0.05273681258986218;0.6397661718639983;0.8895036937371632;0.7313834973544819;0.5614882477854855;0.7214830305813922;0.025526558043050263;0.8840861698155422;0.07850445620494417;0.2915994008459264;0.44771258918621315;0.2750355671440915;0.9602104076533909;0.30565022431642686;0.5378417295010482;0.890073234244691;0.9651821280094799;0.03907779767100972;0.29342915423197646;0.4166640400843271;0.8901815556932853;0.14972045160366299;0.3456096648095046;0.8279287156615625;0.1752502902733043;0.04452591213692536;0.8124628358194353;0.7519426643034893;0.2633339846865823;0.6573656400722524;0.23174204708429447;0.7619574457001841;0.3167899467637155;0.14114521190458285;0.3058123157010082;0.33321879703085766;0.004289367583937831;0.7678446519345612;0.35020088093411805;0.3682093165271044;0.06085906060718049;0.8702200213726549;0.26530128722228785;0.05330634638545295;0.6153747914452952
0.15747604401689197;0.4580261307342096;0.4781783526011354;0.04035984557461525;0.9043717947802637;0.958199117700209;0.20991535221811208;0.27449158649429184;0.37558316340114384;0.05320846677322011;0.49069269646334246;0.7221976370090979;0.9267294753715405;0.15178938994820768;0.8822012575604307;0.9640901451866961;0.7233669115094817;0.36413532645549707;0.9327383738324246;0.4852138873461481;0.9665718679846588;0.1832271819081226;0.4667059375944732;0.09273870804548578;0.9648761831731978;0.20966625667661654;0.22210723280316202;0.7680758992396517;0.1201202496178021;0.5522586259424654;0.9910991458835787;0.14786900609819453;0.3273550279884796;0.7320720417003975;0.8060441816798752;0.39760835225882585;0.07852593787378248;0.703920482963684;0.017506282664606965;0.8350552187432685;0.021667940973255306;0.5956819753009839;0.3557883640403874;0.25530898529412505;0.15374104083374407;0.28212304150394196;0.8398502737327932;0.6844166898793611;0.2691309682911246;0.7077172511507497;0.021690135700459967;0.9758550425426388;0.8486762893948394;0.7777221059510459;0.34861278798497364;0.7654655196859393;0.1394127666975934;0.5640538341336283;0.8754144598261379;0.9863849515764826
0.1080130521318402;0.10489895193881127;0.6007743657161156;0.14953713645417177;0.026749622915568927;0.3194516629218047;0.30974004614243733;0.8248157725321491;0.02445634688421572;0.02586708284435968;0.6424953406758037;0.7854900594576945;0.17798654154070437;0.6720134778771942;0.4642978730853875;0.10077095196544661;0.4599154917677014;0.47638622179616397;0.22186876204925865;0.11327494909036517;0.6280477797783767;0.8211961625608429;0.25056953163258666;0.22981414136449907;0.8249279017740336;0.9055504598155695;0.6634527108697782;0.39466702989213776;0.27691803323228914;0.7224108945091299;0.1872907386999243;0.739269975725968;0.02170938214067719;0.9214791294373865;0.2220129973668411;0.6111521432005206;0.5839295254212168;0.4816411820955985;0.24776637572172133;0.03490330969802591;0.8646637850617628;0.5829567333063822;0.13010426948238296;0.06756743093262352;0.5504848982207813;0.6007488350624036;0.7101154129285272;0.4945858135573272;0.8462660549260875;0.5929253310847271;0.24189396759151383;0.1947566166247665;0.10222867122414525;0.35314732779211766;0.5943421735335519;0.03474908842174085;0.14545617372851094;0.12436171084483227;0.7688654572634295;0.12915750062940423
0.5763503221592555;0.033946524122573596;0.46884903880295237;0.7552659818755014;0.0578435445300991;0.7569120758774035;0.9765587110183018;0.4484342629482859;0.7799908129653202;0.7899093575106212;0.5595813307294607;0.6792423948465635;0.08632332905519169;0.8123580710577958;0.8023997162059511;0.06705988410462727;0.24460751498733946;0.5137783114283624;0.3882474669009687;0.40085518121286456;0.8630365186541707;0.05960057486695536;0.12601539645858495;0.3150667568529145;0.4817904947613858;0.7710909432110954;0.8659290798381148;0.31719220710376284;0.25335375527655035;0.7243695350732704;0.8416884931971539;0.7067973647228418;0.8936217077646998;0.17763156450330286;0.4874228696888714;0.5642076615260051;0.6502414629785233;0.2528065969483537;0.7167686880570829;0.24682700991856588;0.319617103747058;0.4358804929461628;0.8584929056581382;0.14979875172833135;0.4606481285501789;0.7940892876887939;0.6827592249699419;0.7320936416081334;0.1431020459638388;0.8076428162332497;0.053259112576275136;0.5436057526094225;0.39034406325615456;0.4174459685752352;0.016621873815761856;0.8320549829962414;0.4567407539004794;0.3450875513392283;0.637114257892009;0.9061935429023102
0.21137004785772284;0.049879925045695384;0.08160772769305091;0.08226550633239382;0.12449004348478443;0.8043419108765826;0.4086186580099972;0.22325429318713752;0.18625290556974172;0.29989931283678195;0.7350770344303237;0.7846556528472078;0.3268517936318175;0.19963528797879015;0.9018499644967244;0.13369423927168378;0.45805996493651047;0.28287156016443415;0.2586268191390334;0.24734379457521227;0.1608761960727384;0.10959458462783711;0.22830551619473893;0.7292726279202987;0.4227320960340636;0.5383858556581012;0.9085329493846156;0.0007305963964305828;0.579867386220321;0.13269638348090096;0.23393624320462791;0.08356978524100167;0.48614824548217206;0.5417346148867236;0.9906827742923298;0.7437731455522983;0.20821406631386397;0.08477684871707736;0.832068856427559;0.07658029333029737;0.2616764751611733;0.5604482773262924;0.7161813847071614;0.2709764552963517;0.552094914072452;0.04398017234974394;0.13800187613051307;0.38416194863463415;0.9954213594714605;0.12868521615118456;0.44583010186235184;0.1436381616725001;0.4589944341228731;0.48471549413850845;0.5782285130471191;0.6726286049269586;0.9742881487097016;0.4046010171419431;0.711687928527648;0.7068380411919769
0.00796722347713863;0.08292930914897134;0.7118807543998913;0.5737340588775702;0.05040756491195253;0.27373891156639807;0.2550312309184717;0.39231332942813324;0.3337910834035892;0.4254463739318586;0.11664278874270739;0.43780025396291233;0.2933263490140664;0.6630561013726504;0.8665852036432048;0.2792402410187744;0.9069629002851355;0.22632269367140534;0.935799064043171;0.39213090482803525;0.374041766008426;0.8654904132138954;0.036746552737085714;0.7020596894785841;0.688312925522372;0.5792088672834304;0.7249432249593726;0.38002965539162203;0.2880798546118736;0.1811563348919527;0.45129404666153605;0.2582900827594248;0.4488858695828325;0.9737768999480376;0.9410379780473328;0.2523287047983884;0.8261480922309141;0.27796082421238166;0.8966343925927684;0.038536047997950185;0.646731829347664;0.1644844352339644;0.8986585295849723;0.932537012999179;0.3254807621457019;0.7600043893379917;0.17121092477078992;0.8817139663494118;0.782840447512336;0.07658593233842792;0.3646299238702432;0.6309806399577041;0.34178587681371286;0.2857489148591077;0.20501640910272456;0.8230633938072757;0.7343089786274007;0.22972786638530518;0.46997592989423465;0.1014692827852216
0.2672686027249972;0.24711252391596195;0.382307461037821;0.3418392000348649;0.1681218828208919;0.6248162525725897;0.5328148569636575;0.8166887733134957;0.012090789021582449;0.0714407144842486;0.5809159951248196;0.6796857897020451;0.8764183860761077;0.9705028002028844;0.5095011871724513;0.9843318982977688;0.18661879276548643;0.09116024693629421;0.6806583845474315;0.6264559578325423;0.553664967302111;0.41495628035224286;0.35017452046980946;0.9122427434034053;0.04014262944919622;0.8530517820701469;0.3786472074271049;0.006096284606368685;0.03965219553508703;0.11522450949105267;0.8599182303303016;0.864607299053832;0.06028657232102674;0.5705380207143187;0.0766939528043098;0.48341894417492637;0.36780687367541176;0.41042652249114364;0.48433130572531913;0.03135416729181162;0.940351303093086;0.9459613911495731;0.18584521397558873;0.9252130556188997;0.8721616113643749;0.8874486245800468;0.411122098012645;0.9545341536857168;0.24732370021035066;0.17311058801042778;0.9131186184384698;0.33733898026140974;0.5182691835778734;0.04090652016083618;0.3784677724237293;0.6416395573354549;0.3331858553151025;0.0026416374629918415;0.8923307052249414;0.8442532661358283
0.2986823153996261;0.8338899809395612;0.9704385851510153;0.08889264159657317;0.41186781964733743;0.3145529946462028;0.04851286313909975;0.7616464248531447;0.14191487636448163;0.40443468287194095;0.7386410158134258;0.5413246922482258;0.6993139735392008;0.3122784801980296;0.16577742192495315;0.4786634420646211;0.8604216245823528;0.7492665212829581;0.34035098521375695;0.6296002401906613;0.8075207552371736;0.8282784369917697;0.06714150496769267;0.37331845177812617;0.6058719748329039;0.6045299112880259;0.369934882524086;0.7333824748192593;0.28588730070334245;0.8493629466634802;0.6093887671873356;0.24701399450551198;0.18808636619575525;0.819639144956398;0.07678141094884372;0.7840483085990555;0.9289312742490641;0.6904997645244191;0.4210449878784406;0.2779953981344585;0.2209268998444166;0.570626095426164;0.7073726133295584;0.7379487344085407;0.7247598849067257;0.7824512784892591;0.8690939119500832;0.8561058954770409;0.9029953652486578;0.10233342710570514;0.40846862687773;0.9273961061421656;0.7625632179847807;0.004077651514562741;0.426992784127192;0.7868122252946101;0.27661877170410554;0.8220112508332528;0.7191935903743115;0.16557525322534017
0.4820315385594749;0.5100737880619706;0.41873583356528143;0.33158946439561543;0.5323470094922443;0.5434300179989245;0.863672285361875;0.5205534700722017;0.06869089751231561;0.9915641968256821;0.9344495904746112;0.2470629824634346;0.08162600371996676;0.4593799377570821;0.7538401805980555;0.08285838541920809;0.19076983375260914;0.826841214865872;0.352046556259101;0.05753586310472003;0.6508737216881743;0.3993265055562789;0.6635396149740542;0.6802802523121751;0.21115600209537144;0.5924918581588059;0.7849201238278135;0.835596213720991;0.08425995902513583;0.5126806507166392;0.861045583034763;0.2375325848090939;0.6643537242731822;0.4247477434954644;0.4665670202758093;0.7030811519752825;0.8684012110034469;0.826781990901414;0.8104689543603224;0.4200395971730799;0.4177239318980661;0.2467816978347641;0.4038774411208603;0.7014930017504177;0.8001668494714038;0.03645730501330413;0.706415379058336;0.387297467820342;0.4870280990291994;0.2674015392833038;0.08681753620805488;0.2825063075151103;0.2441309154896646;0.31665173799614776;0.8268414229399692;0.7507605184141762;0.9484691821317784;0.8494611760783786;0.600681737894693;0.28826340243529514
0.28346549831300605;0.9020342037058561;0.09331948092607967;0.8385173615395621;0.03633972379160966;0.7496893207936867;0.5924008350930872;0.08431731283926613;0.933551794334349;0.022700918254489166;0.7394315547243777;0.9363751720330253;0.10574128212436706;0.18043531280883263;0.8590221881891847;0.48700529758555844;0.06527255755446115;0.8397806763429995;0.9653468118473739;0.9588091279055169;0.7178180285595779;0.6681418265737868;0.124150172754103;0.6471307496503158;0.8446207741139152;0.1522914645531791;0.9726512588317002;0.7372103173146736;0.7665951868248695;0.41610872206996685;0.4397223604205225;0.3579880980594988;0.2800818857822054;0.5742643605846133;0.18721305783852404;0.7104459750525534;0.5548060858496688;0.5974047182224009;0.18213783375003945;0.6015453381028626;0.5048420493940526;0.8637387705306567;0.24234579647402366;0.4070264165691393;0.955254498948864;0.9465087371811376;0.7961965576261661;0.5094443360426096;0.6321851270111667;0.3201515369526635;0.43754676772613565;0.17916921311466705;0.019866297773093233;0.15327284075660363;0.24901762703770236;0.015087868022184314;0.6147905519546469;0.21941575346281816;0.8737736536851377;0.7391589730801023
0.7200817999491733;0.691227279522902;0.004881884361635169;0.40509039159485394;0.5009028754562168;0.2911304685833185;0.3710645519894543;0.766808322515693;0.2066424350305377;0.23464774544508638;0.420200777860234;0.5293545097022925;0.49702620780662565;0.954927164855182;0.5349448066220812;0.32093286724574444;0.5328346672079993;0.5429252079135882;0.901850190900164;0.25779579861027047;0.044897134932067706;0.05060206740576223;0.5485118902461532;0.7884738525742068;0.5547246860669298;0.9469320951238742;0.17437774728883693;0.46270405408051285;0.8583452664493071;0.8577515237619802;0.7213182799514726;0.00886974721575362;0.9233201730208132;0.3982431096846385;0.5628639128169726;0.8536063170293368;0.33225020019185725;0.9856145970724199;0.2642238739468902;0.2581632351334334;0.7373621130825773;0.3324631458693754;0.5614437000326474;0.33956272700583134;0.42535992735321626;0.9800529076288145;0.9589158693302317;0.6902399493574511;0.2859851671742112;0.9053068993182228;0.15282031415324537;0.6545401363963386;0.4697204765944203;0.15876472956825582;0.6196817505769542;0.8016954040010418;0.8445797808699527;0.4172558733907301;0.4484099644046199;0.49452429546421683
0.3986197809336317;0.5915617657981925;0.5333270236838885;0.3776820925895569;0.36645061837523873;0.07377176246567851;0.5315045450384515;0.29858877069786394;0.14383694679412518;0.481866479898145;0.898176763317072;0.061221129914573846;0.4153421749263789;0.2963221177258285;0.877915321160125;0.11922661584681016;0.6985471576558538;0.8862557750425125;0.9871620395296058;0.9660656264215653;0.8744649731620961;0.9393639172390406;0.9610867853055295;0.3394658679483772;0.03222456490127745;0.9868704210406115;0.7922775653077716;0.9453768633485718;0.7972689471947552;0.7967775251372677;0.6250093041860655;0.2123698640163889;0.9154761191549056;0.09084193461137047;0.09008485081517081;0.198358096878117;0.706425539497319;0.38821356631391846;0.8924912596464675;0.2882897366171131;0.15768570192912046;0.269450922873258;0.06118522928972303;0.8455206070765233;0.23993875347555704;0.5447092679959654;0.41735571891507983;0.5875482663849607;0.24903211709841322;0.035795236973900635;0.3630384211127955;0.22732338876505787;0.6332846231428838;0.5155847546492002;0.17304633019016236;0.4637323851994104;0.5721612284924124;0.187285432564248;0.7659473158029833;0.7196360421406867
0.899699515879523;0.3932164382816131;0.8034054819526337;0.8132912841768238;0.3501636859295042;0.9985970851839233;0.6267645675656338;0.6106365175488113;0.32487600841650366;0.5192483009294413;0.33877260042873336;0.22427311377422932;0.030504235579157934;0.31940647504596054;0.9803686235076575;0.17429106277448847;0.3569608954624792;0.7966892495644063;0.807065173421508;0.11878409419329872;0.3297884968814597;0.8384743765016454;0.8465781098970728;0.8829969737922609;0.23018322149362458;0.12347432339363618;0.8269355490666133;0.5471570485285668;0.8137771210566334;0.9095397444165523;0.49959345934719257;0.38975223743982046;0.4033655118536016;0.5512943293643173;0.6083104002406371;0.619286368585466;0.3117251791997281;0.5666918084495625;0.20027287607671895;0.7625576223567102;0.303307262758179;0.4937820514827196;0.4474151929054828;0.9910131311577388;0.544829101819435;0.04874024780797814;0.6800022075663354;0.28183478065736745;0.21265496264902073;0.5935096145811691;0.6091270093852057;0.8509211480644795;0.9035364817373118;0.5041158329714595;0.18554297458004676;0.37042467222927056;0.5797925995399382;0.23023070821281444;0.5867461946824561;0.12299688087956406
