SOMA3.SA;CMIN3.SA;BRKM5.SA;BEEF3.SA;ITSA4.SA
7.639999866485596;4.71999979019165;19.239999771118164;10.119999885559082;7.672311782836914
7.519999980926514;4.610000133514404;18.8700008392334;10.100000381469727;7.729215145111084
7.519999980926514;4.53000020980835;19.540000915527344;9.819999694824219;7.710247039794922
7.630000114440918;4.559999942779541;19.530000686645508;10.119999885559082;7.70076322555542
7.659999847412109;4.639999866485596;20.309999465942383;10.069999694824219;7.729215145111084
8.380000114440918;4.820000171661377;20.780000686645508;9.9399995803833;7.985273838043213
8.399999618530273;4.940000057220459;20.450000762939453;10.050000190734863;8.146496772766113
8.460000038146973;4.869999885559082;20.360000610351562;9.399999618530273;8.155981063842773
8.180000305175781;4.71999979019165;20.799999237060547;9.460000038146973;8.222367286682129
8.100000381469727;4.699999809265137;20.399999618530273;9.40999984741211;8.184432029724121
8.0600004196167;4.710000038146973;19.940000534057617;9.109999656677246;8.184432029724121
7.659999847412109;4.610000133514404;19.780000686645508;8.680000305175781;8.099079132080078
8.109999656677246;4.659999847412109;19.350000381469727;8.90999984741211;8.089594841003418
8.069999694824219;4.409999847412109;18.510000228881836;8.5600004196167;8.127530097961426
7.550000190734863;4.269999980926514;19.43000030517578;8.4399995803833;8.146496772766113
7.730000019073486;4.409999847412109;18.959999084472656;8.239999771118164;8.042177200317383
8.0600004196167;4.460000038146973;18.93000030517578;8.390000343322754;8.146496772766113
8.399999618530273;4.639999866485596;19.790000915527344;8.550000190734863;8.231850624084473
8.119999885559082;4.519999980926514;18.809999465942383;8.220000267028809;7.94734001159668
8.0600004196167;4.46999979019165;19.18000030517578;8.5;7.937856197357178
8.279999732971191;4.349999904632568;19.219999313354492;8.4399995803833;8.042177200317383
9.210000038146973;4.570000171661377;23.760000228881836;8.8100004196167;8.288752555847168
9.109999656677246;4.78000020980835;25.299999237060547;9.0;8.34565544128418
9.359999656677246;4.550000190734863;26.280000686645508;9.130000114440918;8.393074035644531
9.720000267028809;4.53000020980835;25.790000915527344;9.449999809265137;8.45945930480957
9.960000038146973;4.369999885559082;25.559999465942383;9.760000228881836;8.53532886505127
9.920000076293945;4.409999847412109;24.31999969482422;9.670000076293945;8.497393608093262
9.90999984741211;4.46999979019165;22.690000534057617;9.670000076293945;8.53532886505127
9.59000015258789;4.449999809265137;22.760000228881836;9.369999885559082;8.516362190246582
9.829999923706055;4.690000057220459;23.3700008392334;9.100000381469727;8.54481315612793
10.039999961853027;4.730000019073486;23.420000076293945;9.729999542236328;8.52584457397461
10.130000114440918;4.900000095367432;24.18000030517578;10.199999809265137;8.468942642211914
10.1899995803833;4.78000020980835;23.399999618530273;10.289999961853027;8.412040710449219
9.869999885559082;4.670000076293945;23.270000457763672;10.15999984741211;8.449975967407227
9.4399995803833;4.519999980926514;23.719999313354492;9.729999542236328;8.440491676330566
9.970000267028809;4.53000020980835;23.040000915527344;9.800000190734863;8.563779830932617
10.279999732971191;4.579999923706055;22.969999313354492;9.930000305175781;8.516362190246582
10.229999542236328;4.570000171661377;22.889999389648438;9.720000267028809;8.506877899169922
10.3100004196167;4.440000057220459;22.700000762939453;9.84000015258789;8.421525001525879
10.350000381469727;4.400000095367432;22.459999084472656;10.220000267028809;8.326687812805176
10.619999885559082;4.46999979019165;23.030000686645508;10.140000343322754;8.431008338928223
10.6899995803833;4.670000076293945;23.850000381469727;10.359999656677246;8.630166053771973
10.65999984741211;4.730000019073486;24.100000381469727;10.420000076293945;8.620681762695312
11.0;4.769999980926514;24.850000381469727;10.699999809265137;8.620681762695312
11.119999885559082;4.610000133514404;25.450000762939453;10.65999984741211;8.639650344848633
11.180000305175781;4.559999942779541;25.610000610351562;11.010000228881836;8.753454208374023
11.289999961853027;4.480000019073486;27.149999618530273;10.949999809265137;8.791389465332031
11.130000114440918;4.409999847412109;26.739999771118164;11.119999885559082;8.867258071899414
11.390000343322754;4.489999771118164;27.700000762939453;11.149999618530273;8.971578598022461
11.569999694824219;4.489999771118164;29.479999542236328;11.239999771118164;9.13280200958252
11.779999732971191;4.46999979019165;30.0;11.15999984741211;9.151768684387207
11.800000190734863;4.53000020980835;30.950000762939453;11.390000343322754;9.26557445526123
11.779999732971191;4.449999809265137;30.049999237060547;11.199999809265137;9.303508758544922
12.029999732971191;4.380000114440918;29.549999237060547;11.180000305175781;9.379378318786621
11.949999809265137;4.320000171661377;28.850000381469727;10.65999984741211;9.26557445526123
12.029999732971191;4.349999904632568;29.1200008392334;10.1899995803833;9.161252975463867
11.789999961853027;4.369999885559082;28.639999389648438;10.0600004196167;9.161252975463867
11.779999732971191;4.349999904632568;28.549999237060547;10.460000038146973;9.066415786743164
11.880000114440918;4.25;28.40999984741211;10.119999885559082;8.971578598022461
12.180000305175781;4.260000228881836;29.030000686645508;10.380000114440918;9.104351043701172
12.0;4.179999828338623;27.860000610351562;10.630000114440918;9.14228630065918
12.069999694824219;4.230000019073486;27.469999313354492;10.420000076293945;9.284541130065918
12.039999961853027;4.210000038146973;28.940000534057617;10.25;9.161252975463867
12.270000457763672;4.190000057220459;27.65999984741211;10.5;9.312992095947266
11.960000038146973;4.119999885559082;26.969999313354492;10.4399995803833;9.113835334777832
12.020000457763672;4.210000038146973;27.049999237060547;10.520000457763672;9.237122535705566
11.720000267028809;4.119999885559082;26.56999969482422;10.180000305175781;9.218154907226562
11.539999961853027;4.119999885559082;26.079999923706055;9.779999732971191;9.104351043701172
11.199999809265137;4.119999885559082;26.18000030517578;9.75;9.104351043701172
10.949999809265137;4.210000038146973;26.09000015258789;10.0;9.218154907226562
10.720000267028809;4.210000038146973;26.0;9.880000114440918;9.13280200958252
10.84000015258789;4.230000019073486;25.790000915527344;9.869999885559082;9.26557445526123
10.779999732971191;4.150000095367432;25.59000015258789;9.65999984741211;9.24660587310791
10.539999961853027;4.119999885559082;24.719999313354492;9.720000267028809;9.161252975463867
10.579999923706055;4.079999923706055;24.579999923706055;9.84000015258789;9.218154907226562
10.989999771118164;4.150000095367432;24.690000534057617;10.039999961853027;9.379378318786621
11.239999771118164;4.320000171661377;25.079999923706055;9.600000381469727;9.312992095947266
11.289999961853027;4.420000076293945;25.649999618530273;9.34000015258789;9.388861656188965
11.300000190734863;4.460000038146973;25.350000381469727;9.5;9.303508758544922
11.220000267028809;4.340000152587891;24.510000228881836;9.550000190734863;9.180220603942871
11.09000015258789;4.289999961853027;24.56999969482422;9.779999732971191;9.303508758544922
11.239999771118164;4.449999809265137;25.399999618530273;10.09000015258789;9.312992095947266
11.4399995803833;4.400000095367432;25.1200008392334;10.220000267028809;9.294025421142578
11.420000076293945;4.320000171661377;24.56999969482422;10.239999771118164;9.341443061828613
11.239999771118164;4.289999961853027;24.40999984741211;10.539999961853027;9.33195972442627
11.359999656677246;4.210000038146973;23.649999618530273;10.699999809265137;9.25609016418457
11.170000076293945;4.269999980926514;23.31999969482422;10.619999885559082;9.25609016418457
11.25;4.199999809265137;23.850000381469727;10.609999656677246;9.170737266540527
10.8100004196167;4.139999866485596;23.389999389648438;10.75;9.018998146057129
9.979999542236328;4.130000114440918;24.989999771118164;11.0600004196167;9.028480529785156
9.25;4.139999866485596;24.1299991607666;10.8100004196167;9.104351043701172
9.1899995803833;4.119999885559082;23.559999465942383;10.479999542236328;9.066415786743164
9.010000228881836;4.079999923706055;23.75;10.239999771118164;9.037964820861816
8.779999732971191;4.050000190734863;22.959999084472656;10.4399995803833;8.971578598022461
8.699999809265137;4.050000190734863;22.670000076293945;10.600000381469727;8.895709991455078
8.869999885559082;4.059999942779541;23.010000228881836;10.65999984741211;8.923809051513672
8.619999885559082;4.059999942779541;22.34000015258789;10.569999694824219;8.790475845336914
8.800000190734863;4.110000133514404;22.639999389648438;11.199999809265137;8.933333396911621
8.829999923706055;4.190000057220459;22.8799991607666;10.960000038146973;9.104761123657227
8.479999542236328;4.099999904632568;22.649999618530273;10.720000267028809;8.99047565460205
8.149999618530273;4.090000152587891;22.1299991607666;10.460000038146973;8.895237922668457
8.09000015258789;4.139999866485596;22.59000015258789;10.899999618530273;9.038095474243164
8.039999961853027;4.230000019073486;22.520000457763672;8.90999984741211;9.123808860778809
7.920000076293945;4.349999904632568;22.579999923706055;8.600000381469727;8.99047565460205
7.489999771118164;4.28000020980835;22.239999771118164;8.399999618530273;8.800000190734863
7.699999809265137;4.360000133514404;22.309999465942383;8.5600004196167;8.895237922668457
7.570000171661377;4.409999847412109;22.56999969482422;8.949999809265137;8.800000190734863
7.590000152587891;4.329999923706055;22.6299991607666;8.989999771118164;8.685713768005371
7.639999866485596;4.289999961853027;23.850000381469727;8.729999542236328;8.580951690673828
7.519999980926514;4.210000038146973;24.149999618530273;8.699999809265137;8.580951690673828
7.679999828338623;4.380000114440918;23.3799991607666;8.5600004196167;8.790475845336914
7.929999828338623;4.300000190734863;22.850000381469727;8.600000381469727;8.828571319580078
8.020000457763672;4.289999961853027;22.43000030517578;8.710000038146973;8.828571319580078
7.800000190734863;4.429999828338623;22.6200008392334;8.670000076293945;8.895237922668457
7.590000152587891;4.489999771118164;21.93000030517578;8.579999923706055;8.885713577270508
7.480000019073486;4.46999979019165;23.209999084472656;8.649999618530273;8.90476131439209
7.230000019073486;4.460000038146973;23.079999923706055;8.619999885559082;8.866665840148926
7.300000190734863;4.550000190734863;22.1200008392334;8.579999923706055;8.942856788635254
6.809999942779541;4.619999885559082;21.290000915527344;8.270000457763672;8.761903762817383
6.610000133514404;4.679999828338623;20.59000015258789;8.239999771118164;8.580951690673828
6.739999771118164;4.619999885559082;20.850000381469727;8.15999984741211;8.628570556640625
6.449999809265137;4.559999942779541;20.270000457763672;8.140000343322754;8.485713958740234
6.349999904632568;4.599999904632568;20.229999542236328;8.149999618530273;8.447619438171387
6.579999923706055;4.679999828338623;20.329999923706055;8.149999618530273;8.590476036071777
6.650000095367432;4.849999904632568;20.520000457763672;8.09000015258789;8.619047164916992
6.460000038146973;4.789999961853027;20.09000015258789;8.229999542236328;8.476189613342285
6.199999809265137;4.739999771118164;19.739999771118164;8.130000114440918;8.39047622680664
6.25;4.659999847412109;19.600000381469727;8.149999618530273;8.466666221618652
6.079999923706055;4.670000076293945;19.399999618530273;8.069999694824219;8.495238304138184
6.010000228881836;4.659999847412109;19.110000610351562;8.130000114440918;8.561903953552246
6.110000133514404;4.659999847412109;19.18000030517578;8.100000381469727;8.466666221618652
6.28000020980835;4.730000019073486;19.59000015258789;8.15999984741211;8.580951690673828
6.059999942779541;4.820000171661377;19.309999465942383;8.130000114440918;8.714284896850586
5.619999885559082;4.829999923706055;19.010000228881836;7.929999828338623;8.51428508758545
5.599999904632568;4.920000076293945;18.700000762939453;7.909999847412109;8.600000381469727
5.460000038146973;4.929999828338623;18.8700008392334;7.800000190734863;8.419047355651855
5.239999771118164;4.769999980926514;18.510000228881836;7.710000038146973;8.333333015441895
5.329999923706055;4.78000020980835;18.579999923706055;7.460000038146973;8.380951881408691
5.349999904632568;4.699999809265137;18.209999084472656;7.429999828338623;8.323808670043945
5.559999942779541;4.800000190734863;18.350000381469727;7.380000114440918;8.314285278320312
5.670000076293945;4.929999828338623;18.040000915527344;7.510000228881836;8.36190414428711
5.489999771118164;4.840000152587891;17.65999984741211;7.369999885559082;8.29523754119873
5.659999847412109;4.929999828338623;17.760000228881836;7.599999904632568;8.476189613342285
5.269999980926514;4.949999809265137;17.540000915527344;7.610000133514404;8.314285278320312
5.059999942779541;5.070000171661377;16.579999923706055;7.550000190734863;8.228570938110352
5.289999961853027;5.179999828338623;16.06999969482422;7.570000171661377;8.228570938110352
5.409999847412109;5.329999923706055;16.520000457763672;7.599999904632568;8.323808670043945
5.880000114440918;5.630000114440918;17.65999984741211;7.789999961853027;8.628570556640625
5.539999961853027;5.690000057220459;17.729999542236328;8.050000190734863;8.685713768005371
5.960000038146973;5.769999980926514;17.639999389648438;8.050000190734863;8.866665840148926
5.809999942779541;5.900000095367432;17.280000686645508;7.880000114440918;8.876190185546875
6.190000057220459;5.889999866485596;19.979999542236328;6.820000171661377;8.885713577270508
6.599999904632568;6.03000020980835;19.709999084472656;6.840000152587891;8.99047565460205
6.630000114440918;6.179999828338623;19.479999542236328;6.880000114440918;8.99047565460205
6.650000095367432;6.550000190734863;20.020000457763672;7.039999961853027;9.228570938110352
6.820000171661377;6.960000038146973;19.809999465942383;7.210000038146973;9.399999618530273
6.710000038146973;6.860000133514404;20.020000457763672;7.130000114440918;9.371427536010742
6.880000114440918;7.119999885559082;20.25;7.070000171661377;9.466666221618652
6.599999904632568;7.050000190734863;19.8799991607666;6.960000038146973;9.466666221618652
6.670000076293945;7.039999961853027;20.079999923706055;7.090000152587891;9.428570747375488
6.820000171661377;6.570000171661377;20.260000228881836;7.099999904632568;9.485713958740234
6.550000190734863;6.53000020980835;20.209999084472656;7.03000020980835;9.428570747375488
6.559999942779541;6.940000057220459;20.020000457763672;7.03000020980835;9.495238304138184
6.409999847412109;7.099999904632568;20.0;7.21999979019165;9.520000457763672
6.130000114440918;7.0;20.450000762939453;7.28000020980835;9.550000190734863
5.96999979019165;7.159999847412109;19.1299991607666;7.260000228881836;9.75
6.409999847412109;7.099999904632568;18.010000228881836;7.46999979019165;9.75
6.21999979019165;6.909999847412109;17.899999618530273;7.400000095367432;9.739999771118164
6.449999809265137;6.900000095367432;17.440000534057617;7.460000038146973;9.829999923706055
6.510000228881836;6.869999885559082;17.40999984741211;7.340000152587891;9.649999618530273
6.880000114440918;6.940000057220459;17.68000030517578;7.210000038146973;9.729999542236328
6.679999828338623;7.139999866485596;17.6299991607666;7.269999980926514;9.859999656677246
6.46999979019165;7.019999980926514;16.799999237060547;7.21999979019165;9.770000457763672
6.730000019073486;7.090000152587891;16.770000457763672;7.289999961853027;9.720000267028809
7.039999961853027;7.300000190734863;17.190000534057617;7.400000095367432;10.010000228881836
7.079999923706055;7.150000095367432;16.920000076293945;7.380000114440918;10.130000114440918
6.769999980926514;7.159999847412109;17.40999984741211;7.25;10.140000343322754
6.730000019073486;7.170000076293945;18.170000076293945;7.400000095367432;10.140000343322754
6.949999809265137;7.400000095367432;19.469999313354492;7.420000076293945;10.119999885559082
7.019999980926514;7.25;19.65999984741211;7.28000020980835;10.020000457763672
7.400000095367432;7.420000076293945;21.049999237060547;7.389999866485596;10.100000381469727
7.460000038146973;7.420000076293945;21.420000076293945;7.380000114440918;10.25
7.369999885559082;7.630000114440918;21.799999237060547;7.5;10.279999732971191
7.539999961853027;7.829999923706055;21.65999984741211;7.510000228881836;10.359999656677246
7.449999809265137;7.829999923706055;21.860000610351562;7.46999979019165;10.369999885559082
7.159999847412109;7.889999866485596;21.100000381469727;7.320000171661377;10.170000076293945
