ELET3.SA;JBSS3.SA;AURE3.SA;VALE3.SA;ECOR3.SA;VIVA3.SA;CYRE3.SA;CVCB3.SA;RENT3.SA;SBSP3.SA;RDOR3.SA;USIM5.SA;WEGE3.SA;MRVE3.SA;AZUL4.SA;PETR3.SA;VIVT3.SA;ARZZ3.SA;RADL3.SA;B3SA3.SA;YDUQ3.SA;VBBR3.SA;LREN3.SA;BBSE3.SA;CPFE3.SA;SUZB3.SA;MGLU3.SA;EZTC3.SA;CCRO3.SA;MOVI3.SA
40.81999969482422;21.3700008392334;15.050000190734863;92.25;4.28000020980835;20.93000030517578;13.619999885559082;4.429999828338623;53.75;54.849998474121094;26.1299991607666;7.739999771118164;37.689998626708984;6.989999771118164;11.25;27.0;38.15999984741211;77.43000030517578;23.153846740722656;12.949999809265137;9.289999961853027;14.779999732971191;19.729999542236328;33.880001068115234;32.400001525878906;50.61000061035156;3.8499999046325684;12.899999618530273;11.079999923706055;7.070000171661377
41.560001373291016;21.670000076293945;15.0;92.12999725341797;4.380000114440918;21.0;14.039999961853027;4.320000171661377;55.59000015258789;55.349998474121094;28.25;7.940000057220459;38.310001373291016;6.96999979019165;11.270000457763672;28.899999618530273;39.040000915527344;80.0;23.05769157409668;13.010000228881836;9.170000076293945;15.25;19.940000534057617;34.380001068115234;32.70000076293945;51.220001220703125;3.7899999618530273;13.100000381469727;11.239999771118164;7.019999980926514
41.70000076293945;21.559999465942383;14.569999694824219;93.33999633789062;4.599999904632568;21.549999237060547;14.399999618530273;4.179999828338623;57.95000076293945;55.189998626708984;27.799999237060547;8.130000114440918;37.9900016784668;7.139999866485596;11.510000228881836;28.530000686645508;40.0;80.3499984741211;23.076923370361328;13.079999923706055;9.25;15.270000457763672;20.649999618530273;34.65999984741211;33.16999816894531;49.86000061035156;3.559999942779541;13.600000381469727;11.399999618530273;7.230000019073486
41.70000076293945;21.700000762939453;14.890000343322754;93.73999786376953;4.570000171661377;21.670000076293945;14.420000076293945;4.239999771118164;56.90999984741211;55.34000015258789;29.520000457763672;8.069999694824219;37.90999984741211;7.039999961853027;11.479999542236328;29.5;40.06999969482422;81.80999755859375;23.326923370361328;12.970000267028809;9.460000038146973;15.329999923706055;20.799999237060547;35.040000915527344;33.08000183105469;49.34000015258789;3.809999942779541;13.649999618530273;11.989999771118164;7.340000152587891
40.97999954223633;21.600000381469727;14.789999961853027;93.98999786376953;4.480000019073486;21.93000030517578;14.319999694824219;4.170000076293945;55.20000076293945;53.599998474121094;28.229999542236328;8.289999961853027;37.33000183105469;7.010000228881836;11.25;29.829999923706055;39.470001220703125;81.41000366210938;23.134614944458008;12.770000457763672;9.420000076293945;15.119999885559082;20.549999237060547;35.040000915527344;32.59000015258789;47.13999938964844;3.819999933242798;13.75;11.949999809265137;7.309999942779541
40.880001068115234;21.780000686645508;14.710000038146973;94.30000305175781;4.550000190734863;22.06999969482422;14.489999771118164;4.159999847412109;56.33000183105469;52.38999938964844;28.350000381469727;8.34000015258789;37.369998931884766;6.809999942779541;11.380000114440918;30.520000457763672;41.45000076293945;82.01000213623047;23.336538314819336;12.649999618530273;9.380000114440918;14.90999984741211;20.389999389648438;35.31999969482422;32.34000015258789;46.97999954223633;4.039999961853027;14.119999885559082;11.899999618530273;7.380000114440918
41.63999938964844;22.100000381469727;14.920000076293945;95.30000305175781;4.570000171661377;22.899999618530273;14.649999618530273;4.519999980926514;58.22999954223633;53.83000183105469;28.809999465942383;8.270000457763672;37.209999084472656;6.920000076293945;11.739999771118164;30.290000915527344;40.599998474121094;82.87000274658203;23.759614944458008;12.84000015258789;9.550000190734863;15.460000038146973;21.290000915527344;35.70000076293945;33.02000045776367;47.5099983215332;4.389999866485596;14.25;11.75;7.239999771118164
42.68000030517578;22.06999969482422;15.180000305175781;96.19999694824219;4.579999923706055;22.899999618530273;14.9399995803833;4.659999847412109;59.189998626708984;54.540000915527344;29.600000381469727;8.279999732971191;38.720001220703125;6.940000057220459;11.989999771118164;30.420000076293945;40.029998779296875;84.37000274658203;23.951923370361328;13.109999656677246;9.619999885559082;15.989999771118164;21.729999542236328;37.18000030517578;33.77000045776367;46.77000045776367;4.349999904632568;14.3100004196167;11.9399995803833;7.360000133514404
42.68000030517578;21.920000076293945;15.279999732971191;98.0;4.599999904632568;23.34000015258789;15.079999923706055;4.860000133514404;59.290000915527344;54.060001373291016;29.690000534057617;8.59000015258789;38.209999084472656;7.079999923706055;12.039999961853027;29.56999969482422;40.220001220703125;83.63999938964844;24.009614944458008;13.119999885559082;9.600000381469727;15.949999809265137;21.829999923706055;37.060001373291016;33.560001373291016;45.400001525878906;4.28000020980835;14.770000457763672;11.829999923706055;7.400000095367432
41.29999923706055;21.43000030517578;15.300000190734863;95.31999969482422;4.510000228881836;23.40999984741211;14.850000381469727;5.139999866485596;58.84000015258789;53.599998474121094;30.3700008392334;8.470000267028809;37.90999984741211;6.820000171661377;11.760000228881836;28.899999618530273;40.40999984741211;82.83999633789062;24.18269157409668;12.710000038146973;9.449999809265137;16.010000228881836;21.260000228881836;37.27000045776367;33.099998474121094;45.08000183105469;4.53000020980835;14.520000457763672;11.739999771118164;7.159999847412109
40.70000076293945;20.90999984741211;15.119999885559082;94.9800033569336;4.460000038146973;23.700000762939453;14.779999732971191;4.400000095367432;58.5;54.060001373291016;30.389999389648438;8.470000267028809;37.349998474121094;6.690000057220459;11.579999923706055;28.989999771118164;40.58000183105469;88.11000061035156;24.259614944458008;12.869999885559082;9.640000343322754;15.850000381469727;21.190000534057617;37.900001525878906;33.400001525878906;46.279998779296875;4.360000133514404;14.5;11.779999732971191;7.139999866485596
40.650001525878906;20.079999923706055;15.40999984741211;94.51000213623047;4.539999961853027;24.5;15.180000305175781;4.5;59.209999084472656;55.65999984741211;31.899999618530273;8.529999732971191;38.2400016784668;7.019999980926514;11.850000381469727;29.459999084472656;41.81999969482422;87.5999984741211;23.875;12.960000038146973;10.329999923706055;16.459999084472656;21.6299991607666;37.779998779296875;33.279998779296875;46.36000061035156;4.429999828338623;14.649999618530273;11.760000228881836;7.550000190734863
39.81999969482422;20.110000610351562;15.420000076293945;93.45999908447266;4.539999961853027;24.360000610351562;14.970000267028809;4.5;58.529998779296875;55.599998474121094;31.899999618530273;8.40999984741211;38.38999938964844;6.900000095367432;11.609999656677246;28.8799991607666;40.2400016784668;88.23999786376953;23.625;12.90999984741211;10.380000114440918;15.960000038146973;21.65999984741211;36.630001068115234;33.290000915527344;46.75;4.289999961853027;13.899999618530273;11.6899995803833;7.260000228881836
39.0;19.850000381469727;15.369999885559082;89.13999938964844;4.570000171661377;24.739999771118164;15.079999923706055;4.619999885559082;60.150001525878906;55.709999084472656;30.989999771118164;7.909999847412109;38.040000915527344;6.96999979019165;12.4399995803833;27.510000228881836;39.52000045776367;88.6500015258789;23.221153259277344;13.0;10.319999694824219;16.280000686645508;21.780000686645508;36.5;32.70000076293945;45.02000045776367;4.340000152587891;14.0;11.640000343322754;7.230000019073486
38.0;19.690000534057617;15.220000267028809;88.94999694824219;4.28000020980835;23.770000457763672;14.479999542236328;4.360000133514404;57.93000030517578;53.5;29.559999465942383;7.829999923706055;37.90999984741211;6.570000171661377;11.420000076293945;27.84000015258789;38.95000076293945;86.52999877929688;22.711538314819336;12.109999656677246;9.0;15.649999618530273;20.260000228881836;36.400001525878906;31.790000915527344;46.310001373291016;4.269999980926514;13.479999542236328;11.25;7.090000152587891
38.209999084472656;19.1200008392334;15.210000038146973;87.83999633789062;4.139999866485596;23.299999237060547;14.039999961853027;4.289999961853027;57.810001373291016;53.52000045776367;29.31999969482422;7.670000076293945;37.56999969482422;6.460000038146973;11.420000076293945;28.850000381469727;38.599998474121094;85.41000366210938;22.721153259277344;12.109999656677246;8.930000305175781;16.260000228881836;20.200000762939453;36.58000183105469;31.979999542236328;45.959999084472656;4.130000114440918;12.899999618530273;11.380000114440918;6.920000076293945
36.869998931884766;18.790000915527344;14.8100004196167;88.41999816894531;3.9700000286102295;22.850000381469727;14.029999732971191;4.150000095367432;57.290000915527344;51.66999816894531;28.739999771118164;7.579999923706055;37.66999816894531;6.360000133514404;11.0600004196167;28.700000762939453;38.36000061035156;83.5;22.798076629638672;11.890000343322754;8.779999732971191;15.920000076293945;19.770000457763672;36.81999969482422;31.299999237060547;46.060001373291016;4.050000190734863;12.850000381469727;11.260000228881836;6.920000076293945
37.279998779296875;18.81999969482422;14.949999809265137;88.72000122070312;4.070000171661377;23.0;14.640000343322754;4.199999809265137;58.54999923706055;52.54999923706055;28.6299991607666;7.610000133514404;37.65999984741211;6.400000095367432;10.800000190734863;29.280000686645508;38.790000915527344;84.41000366210938;22.942306518554688;12.119999885559082;8.869999885559082;16.420000076293945;20.100000381469727;37.04999923706055;31.5;45.95000076293945;4.21999979019165;13.40999984741211;11.350000381469727;7.090000152587891
36.459999084472656;18.600000381469727;14.890000343322754;88.38999938964844;3.950000047683716;22.170000076293945;14.729999542236328;3.930000066757202;56.66999816894531;52.08000183105469;28.100000381469727;7.429999828338623;37.97999954223633;6.059999942779541;9.520000457763672;29.280000686645508;38.459999084472656;81.11000061035156;22.817306518554688;11.649999618530273;8.319999694824219;15.65999984741211;19.25;35.11000061035156;29.889999389648438;46.29999923706055;4.110000133514404;13.100000381469727;11.109999656677246;6.590000152587891
37.029998779296875;18.84000015258789;14.970000267028809;86.80000305175781;3.869999885559082;22.1200008392334;15.149999618530273;3.7899999618530273;56.810001373291016;53.0;28.360000610351562;7.340000152587891;38.599998474121094;6.119999885559082;8.8100004196167;30.079999923706055;39.08000183105469;77.41999816894531;22.836538314819336;11.800000190734863;8.539999961853027;15.399999618530273;19.280000686645508;35.95000076293945;30.969999313354492;46.400001525878906;3.990000009536743;13.260000228881836;11.229999542236328;6.619999885559082
36.63999938964844;19.389999389648438;15.0600004196167;86.70999908447266;3.9000000953674316;22.600000381469727;15.579999923706055;3.7200000286102295;56.599998474121094;53.5;28.200000762939453;7.300000190734863;38.58000183105469;6.150000095367432;8.430000305175781;30.229999542236328;39.279998779296875;80.0999984741211;22.634614944458008;11.920000076293945;8.579999923706055;15.739999771118164;19.34000015258789;36.349998474121094;30.969999313354492;46.709999084472656;4.130000114440918;13.550000190734863;11.25;6.739999771118164
35.290000915527344;19.18000030517578;14.960000038146973;87.0999984741211;3.9000000953674316;21.979999542236328;15.270000457763672;3.4700000286102295;55.459999084472656;54.5;27.15999984741211;7.119999885559082;38.36000061035156;6.150000095367432;8.0;30.049999237060547;39.529998779296875;77.5199966430664;22.11538314819336;11.4399995803833;8.029999732971191;15.289999961853027;18.719999313354492;36.56999969482422;30.729999542236328;46.95000076293945;4.059999942779541;12.989999771118164;11.0600004196167;6.619999885559082
35.849998474121094;19.649999618530273;15.010000228881836;89.0;4.059999942779541;22.399999618530273;15.470000267028809;3.4600000381469727;56.619998931884766;54.400001525878906;28.239999771118164;7.239999771118164;38.880001068115234;6.510000228881836;8.40999984741211;30.18000030517578;39.66999816894531;78.29000091552734;22.55769157409668;11.59000015258789;8.359999656677246;15.609999656677246;19.229999542236328;34.939998626708984;30.65999984741211;48.18000030517578;3.890000104904175;13.170000076293945;11.119999885559082;7.090000152587891
35.970001220703125;19.010000228881836;15.180000305175781;89.19000244140625;4.170000076293945;22.3700008392334;14.800000190734863;3.7100000381469727;58.09000015258789;55.040000915527344;29.06999969482422;7.300000190734863;38.779998779296875;6.449999809265137;8.029999732971191;30.149999618530273;40.47999954223633;78.7300033569336;22.403846740722656;11.369999885559082;8.380000114440918;15.579999923706055;19.3799991607666;35.369998931884766;30.93000030517578;47.7599983215332;3.809999942779541;13.020000457763672;11.079999923706055;7.090000152587891
35.900001525878906;18.719999313354492;14.970000267028809;88.02999877929688;4.070000171661377;22.59000015258789;14.729999542236328;3.680000066757202;57.689998626708984;55.04999923706055;29.010000228881836;7.28000020980835;39.619998931884766;6.320000171661377;7.789999961853027;29.690000534057617;41.56999969482422;79.3499984741211;22.846153259277344;11.029999732971191;8.119999885559082;15.40999984741211;19.6200008392334;35.529998779296875;31.1299991607666;46.959999084472656;3.6600000858306885;12.960000038146973;10.960000038146973;7.039999961853027
34.779998779296875;17.90999984741211;14.960000038146973;87.36000061035156;4.110000133514404;22.010000228881836;15.1899995803833;3.559999942779541;55.540000915527344;53.380001068115234;28.049999237060547;7.090000152587891;38.400001525878906;6.21999979019165;7.349999904632568;28.950000762939453;39.709999084472656;76.5999984741211;22.625;10.850000381469727;7.690000057220459;15.130000114440918;18.690000534057617;35.36000061035156;30.700000762939453;46.040000915527344;3.5199999809265137;12.6899995803833;10.960000038146973;6.75
34.66999816894531;18.899999618530273;14.90999984741211;86.94999694824219;4.150000095367432;22.0;15.210000038146973;3.4700000286102295;55.33000183105469;52.709999084472656;27.65999984741211;7.0;39.2400016784668;6.309999942779541;7.260000228881836;30.030000686645508;39.5;76.69999694824219;22.375;10.779999732971191;7.690000057220459;15.09000015258789;19.18000030517578;35.15999984741211;30.520000457763672;46.150001525878906;3.559999942779541;12.75;11.020000457763672;6.710000038146973
34.5099983215332;18.809999465942383;14.90999984741211;85.04000091552734;4.139999866485596;21.760000228881836;15.020000457763672;3.4000000953674316;55.0;52.689998626708984;26.860000610351562;6.829999923706055;38.86000061035156;6.159999847412109;7.619999885559082;29.579999923706055;39.27000045776367;74.63999938964844;22.05769157409668;10.390000343322754;7.570000171661377;14.899999618530273;19.010000228881836;34.099998474121094;30.389999389648438;46.150001525878906;3.609999895095825;12.59000015258789;11.020000457763672;6.590000152587891
34.61000061035156;18.75;14.869999885559082;85.04000091552734;4.050000190734863;21.889999389648438;15.149999618530273;3.259999990463257;54.81999969482422;53.36000061035156;26.5;6.849999904632568;38.79999923706055;6.159999847412109;7.400000095367432;30.06999969482422;39.43000030517578;75.0;21.923076629638672;10.5600004196167;7.480000019073486;14.65999984741211;19.200000762939453;34.290000915527344;30.299999237060547;46.34000015258789;3.6500000953674316;12.930000305175781;10.979999542236328;6.53000020980835
34.31999969482422;19.190000534057617;14.800000190734863;85.31999969482422;4.099999904632568;21.670000076293945;14.979999542236328;3.0299999713897705;55.4900016784668;51.75;25.549999237060547;6.829999923706055;39.15999984741211;5.900000095367432;7.130000114440918;28.75;38.939998626708984;74.5999984741211;21.80769157409668;10.550000190734863;7.050000190734863;14.789999961853027;18.649999618530273;34.209999084472656;30.290000915527344;47.7400016784668;3.5899999141693115;12.710000038146973;10.989999771118164;6.579999923706055
33.52000045776367;19.200000762939453;14.720000267028809;89.19999694824219;4.079999923706055;20.940000534057617;14.859999656677246;2.869999885559082;53.31999969482422;52.08000183105469;24.639999389648438;7.170000076293945;39.380001068115234;5.699999809265137;6.889999866485596;28.75;38.84000015258789;73.91999816894531;21.634614944458008;10.5;6.840000152587891;14.350000381469727;17.899999618530273;34.0099983215332;30.139999389648438;46.77000045776367;3.2300000190734863;12.329999923706055;10.899999618530273;6.150000095367432
33.16999816894531;19.350000381469727;14.729999542236328;89.0;3.990000009536743;20.549999237060547;14.789999961853027;2.7899999618530273;53.13999938964844;51.869998931884766;23.68000030517578;7.099999904632568;39.15999984741211;5.619999885559082;6.789999961853027;27.959999084472656;38.560001373291016;72.7300033569336;21.509614944458008;10.59000015258789;6.690000057220459;14.239999771118164;18.100000381469727;34.56999969482422;29.860000610351562;46.70000076293945;3.1500000953674316;12.010000228881836;10.760000228881836;6.090000152587891
32.7599983215332;19.65999984741211;14.729999542236328;89.30000305175781;3.930000066757202;20.299999237060547;14.729999542236328;2.799999952316284;52.95000076293945;51.41999816894531;23.110000610351562;7.179999828338623;38.84000015258789;5.53000020980835;7.239999771118164;28.979999542236328;38.15999984741211;74.22000122070312;21.634614944458008;10.520000457763672;6.670000076293945;14.800000190734863;17.75;34.06999969482422;29.59000015258789;48.20000076293945;3.0199999809265137;11.90999984741211;10.779999732971191;6.269999980926514
33.0;20.020000457763672;14.649999618530273;86.1500015258789;4.019999980926514;21.010000228881836;15.029999732971191;3.3399999141693115;53.34000015258789;51.540000915527344;23.600000381469727;7.119999885559082;39.43000030517578;5.739999771118164;9.989999771118164;29.40999984741211;38.709999084472656;74.5999984741211;22.317306518554688;10.960000038146973;6.730000019073486;14.949999809265137;18.139999389648438;34.880001068115234;29.709999084472656;47.779998779296875;3.190000057220459;12.229999542236328;10.970000267028809;6.53000020980835
32.279998779296875;19.600000381469727;14.829999923706055;85.33000183105469;4.099999904632568;21.34000015258789;15.279999732971191;3.6700000762939453;53.40999984741211;51.900001525878906;23.5;7.03000020980835;39.59000015258789;5.690000057220459;12.0;28.520000457763672;39.220001220703125;75.13999938964844;22.49038314819336;11.050000190734863;6.739999771118164;14.729999542236328;18.239999771118164;34.869998931884766;29.920000076293945;47.75;3.2200000286102295;12.4399995803833;11.050000190734863;7.110000133514404
33.06999969482422;19.860000610351562;14.850000381469727;86.11000061035156;4.5;22.3799991607666;15.960000038146973;3.799999952316284;56.0;53.15999984741211;24.899999618530273;7.289999961853027;40.15999984741211;5.960000038146973;11.979999542236328;28.959999084472656;39.040000915527344;77.62000274658203;23.36538314819336;11.649999618530273;7.559999942779541;15.180000305175781;19.600000381469727;34.86000061035156;30.649999618530273;47.439998626708984;3.430000066757202;13.479999542236328;11.619999885559082;7.980000019073486
32.08000183105469;19.6299991607666;14.779999732971191;84.9800033569336;4.639999866485596;22.530000686645508;16.40999984741211;4.170000076293945;55.959999084472656;52.130001068115234;24.559999465942383;7.119999885559082;39.86000061035156;6.340000152587891;14.25;28.600000381469727;39.38999938964844;77.69999694824219;23.076923370361328;11.579999923706055;7.570000171661377;15.279999732971191;19.329999923706055;34.58000183105469;30.530000686645508;46.470001220703125;3.390000104904175;13.739999771118164;11.710000038146973;8.140000343322754
31.81999969482422;19.110000610351562;14.779999732971191;84.69999694824219;4.5;22.100000381469727;15.920000076293945;3.430000066757202;54.90999984741211;50.810001373291016;23.34000015258789;6.929999828338623;39.540000915527344;6.429999828338623;12.640000343322754;28.399999618530273;38.959999084472656;68.69999694824219;23.067306518554688;11.260000228881836;7.28000020980835;15.289999961853027;18.93000030517578;34.0099983215332;30.360000610351562;45.06999969482422;3.4000000953674316;13.649999618530273;11.550000190734863;7.699999809265137
31.889999389648438;18.790000915527344;14.890000343322754;85.05000305175781;4.610000133514404;22.110000610351562;16.09000015258789;3.549999952316284;54.7400016784668;51.779998779296875;23.649999618530273;6.929999828338623;39.790000915527344;6.900000095367432;12.380000114440918;27.5;39.06999969482422;68.56999969482422;23.24038314819336;11.350000381469727;7.380000114440918;15.069999694824219;19.219999313354492;33.2400016784668;31.0;44.58000183105469;3.7200000286102295;13.899999618530273;11.800000190734863;7.860000133514404
32.279998779296875;19.010000228881836;15.010000228881836;83.9800033569336;4.610000133514404;21.600000381469727;15.699999809265137;3.2699999809265137;52.5099983215332;52.47999954223633;22.450000762939453;7.010000228881836;40.2599983215332;6.949999809265137;12.729999542236328;27.010000228881836;39.43000030517578;66.9800033569336;23.461538314819336;11.4399995803833;7.21999979019165;14.920000076293945;18.469999313354492;33.25;31.75;44.970001220703125;3.7300000190734863;13.960000038146973;11.729999542236328;7.369999885559082
33.86000061035156;19.25;15.0;81.44999694824219;4.550000190734863;22.270000457763672;15.6899995803833;3.069999933242798;52.900001525878906;53.369998931884766;23.770000457763672;6.889999866485596;40.06999969482422;7.449999809265137;12.920000076293945;26.350000381469727;40.08000183105469;67.9000015258789;23.55769157409668;11.539999961853027;7.360000133514404;14.90999984741211;18.540000915527344;32.849998474121094;32.18000030517578;44.220001220703125;3.809999942779541;14.470000267028809;11.800000190734863;7.420000076293945
33.70000076293945;19.979999542236328;14.899999618530273;81.75;4.739999771118164;22.239999771118164;15.930000305175781;3.319999933242798;55.790000915527344;53.5;23.25;6.989999771118164;40.29999923706055;7.659999847412109;13.359999656677246;26.25;40.16999816894531;68.91999816894531;23.48076820373535;11.859999656677246;7.360000133514404;14.829999923706055;18.700000762939453;33.0;31.40999984741211;43.9900016784668;3.890000104904175;14.90999984741211;11.90999984741211;8.1899995803833
32.25;20.489999771118164;14.5600004196167;82.7300033569336;5.159999847412109;22.5;14.739999771118164;3.259999990463257;53.7400016784668;51.75;21.979999542236328;6.940000057220459;39.869998931884766;7.260000228881836;12.979999542236328;26.360000610351562;38.7599983215332;66.77999877929688;22.85576820373535;11.300000190734863;7.570000171661377;14.40999984741211;18.06999969482422;32.41999816894531;29.350000381469727;43.59000015258789;3.7799999713897705;13.3100004196167;11.920000076293945;8.1899995803833
31.940000534057617;19.0;14.449999809265137;83.41000366210938;4.849999904632568;22.200000762939453;14.25;3.140000104904175;53.060001373291016;50.47999954223633;21.540000915527344;6.849999904632568;39.70000076293945;7.119999885559082;12.800000190734863;25.739999771118164;38.97999954223633;63.959999084472656;22.692306518554688;11.180000305175781;7.110000133514404;14.079999923706055;17.459999084472656;32.25;29.360000610351562;43.22999954223633;3.7100000381469727;12.420000076293945;11.720000267028809;7.429999828338623
30.829999923706055;19.139999389648438;14.479999542236328;82.70999908447266;4.809999942779541;21.93000030517578;14.210000038146973;3.2200000286102295;52.016624450683594;49.439998626708984;21.610000610351562;6.789999961853027;39.959999084472656;7.170000076293945;12.9399995803833;26.309999465942383;38.439998626708984;64.20999908447266;22.80769157409668;11.170000076293945;7.349999904632568;14.25;17.600000381469727;32.310001373291016;29.079999923706055;42.95000076293945;3.700000047683716;12.460000038146973;11.770000457763672;7.239999771118164
30.729999542236328;18.520000457763672;14.470000267028809;81.68000030517578;4.809999942779541;21.899999618530273;14.130000114440918;3.1500000953674316;51.94669723510742;49.599998474121094;21.260000228881836;6.800000190734863;39.52000045776367;7.5;12.279999732971191;26.079999923706055;38.31999969482422;62.5;22.74038314819336;11.039999961853027;7.190000057220459;13.329999923706055;17.270000457763672;32.400001525878906;29.540000915527344;42.880001068115234;3.5899999141693115;13.029999732971191;12.09000015258789;7.539999961853027
30.530000686645508;18.229999542236328;14.279999732971191;79.58000183105469;4.670000076293945;21.06999969482422;13.260000228881836;2.9800000190734863;50.00868606567383;48.209999084472656;20.75;6.639999866485596;39.88999938964844;6.989999771118164;11.1899995803833;25.56999969482422;38.529998779296875;61.209999084472656;22.663461685180664;10.420000076293945;6.550000190734863;12.930000305175781;16.81999969482422;32.650001525878906;29.170000076293945;42.2400016784668;3.109999895095825;12.170000076293945;11.569999694824219;7.019999980926514
