x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18;x19;x20;x21;x22;x23;x24;x25;x26;x27;x28;x29;x30;x31;x32;x33;x34;x35;x36;x37;x38;x39;x40
0.41540770227888335;0.49299133096501013;0.26323641002676934;0.5076692685936409;0.7993926727648892;0.9324447408630756;0.3627697635829662;0.2025696448681208;0.6884479207136746;0.34401197185552024;0.5681584160144485;0.5273332059154376;0.46263274737074067;0.6110419307391287;0.7211973568073226;0.07372831912899758;0.9184621291580384;0.8045470811441864;0.7788564475812777;0.1475178136328611;0.7593147758574427;0.6096743134927747;0.3144591929245115;0.9564515440433737;0.057516502997522645;0.6560583878985706;0.2978173231710033;0.36070986029473395;0.6611762497086546;0.8834892985111482;0.19945133275363813;0.8662573333838447;0.3739559488544184;0.2956872067304015;0.5765735641107009;0.4049805005534888;0.9258149585040137;0.009842938837332116;0.24945041353183472;0.7761091690069826
0.7850266986653142;0.7090168121932776;0.7988698630968729;0.9801669132903925;0.407624574746586;0.8502314172682023;0.334408705058448;0.9609180528329724;0.6871142955166184;0.35890593049432085;0.09751484718640457;0.32527463502065324;0.08331262546262252;0.035483472274109085;0.5101046713915003;0.16642453378239885;0.5793765102743638;0.4842282266333625;0.9610292234215433;0.8126864796951025;0.4019988010028622;0.322218385014056;0.9572138890168288;0.8507281418961837;0.3682256520350322;0.3129254155174537;0.4044070465637002;0.2661945837529799;0.09527018017617284;0.7075266341834615;0.5731627323703955;0.46292269974903943;0.7957934849155074;0.3474004106026468;0.8748573914395684;0.8680097889985089;0.4564061862899118;0.11437043394044555;0.360778912363231;0.8478229697818949
0.9804223223848072;0.20589537531779323;0.47702144783395317;0.97193541913361;0.8279484137669078;0.7968228669065855;0.8012192660084319;0.3634462351420962;0.9694800334979566;0.7974698714254743;0.07786390780593477;0.6681142525806311;0.6347853473240371;0.4905613173317561;0.3333627100734329;0.166625639585125;0.8567571941216414;0.5274069654101415;0.6131823063516862;0.27208648971361316;0.8597867130436211;0.8955870526184277;0.5665943860938678;0.3165700063387785;0.7258108190166532;0.6752135128937617;0.3558128979405819;0.6680287989705952;0.2981738706054452;0.20546150086462334;0.5725643998225644;0.49132216661965755;0.7072896191332082;0.6962955359785645;0.26079796579818293;0.7355300194148277;0.854815580843447;0.32119654027308786;0.3059665315606529;0.2466598637558698
0.10071943786956328;0.6270976026880681;0.5967539302571387;0.3969077294539687;0.4646472133308146;0.18195906985913157;0.8000557384603039;0.35241749317695326;0.6356086422029884;0.22855794434427068;0.8746256317463054;0.1715183457069135;0.20984878354433467;0.4688995091563324;0.0706445173810828;0.11002125861925771;0.7754334443910387;0.9551948634134049;0.8534875155075562;0.18101640184018364;0.7639862065271082;0.3643025632018233;0.8289941274426459;0.9796297652441572;0.061646207895116545;0.41531054953504465;0.40447303427114034;0.013398715312629594;0.8522627646528645;0.7963255391411284;0.9077763781823335;0.6587283449103055;0.6967481479050203;0.6915988198143748;0.24164576797946125;0.01984518695172255;0.6211469454489775;0.08885161511055495;0.08887548454999561;0.5521349863130288
0.23248122482850142;0.2873952584398465;0.19511987703141231;0.5368282032692873;0.6967042671449156;0.818445220768541;0.4219131894947711;0.08970718649303533;0.3951009948319455;0.03316004452338639;0.9531624538742407;0.18778636937717874;0.9523077015141174;0.22938584020739006;0.6482553705064897;0.03916532301020337;0.9021100322563441;0.33320762962467954;0.6549141356014122;0.3326655577699411;0.872031896188503;0.9209594098625808;0.846739749020871;0.6352193777915768;0.31843775444895306;0.17251705469343204;0.5940754963053827;0.12193824992188496;0.46109027281070347;0.04446729477460443;0.7262486893139711;0.6701754758294418;0.4798723006276576;0.7387357176385496;0.6537465949351462;0.5366044639875537;0.010465868111010024;0.973872757268699;0.5456724317657059;0.38286179784932417
0.4575201730345093;0.11736961102630794;0.004336181782498394;0.09236566332956819;0.9973082296956749;0.9137060873230931;0.33578935716286085;0.11072193885086046;0.1902439548330367;0.3512476593568342;0.46653845677402817;0.9382634786765788;0.6775656042645304;0.182519088173285;0.8932754548257693;0.016912225747393372;0.8330145470261474;0.46230875939488325;0.1094593286463793;0.12569758928511787;0.3685819806233257;0.9969102208277906;0.42300779795890653;0.1687913012741924;0.5894545396399307;0.5893337010056391;0.4852722726215112;0.6276421528899255;0.826885851051837;0.2129499092669631;0.46354273768862797;0.8875290036887191;0.43165323024436064;0.8210882649544468;0.04366857092091714;0.6575021154616495;0.28724183927065317;0.3035727577587539;0.8330207185831939;0.7812975275180823
0.888519609812792;0.10668381679823058;0.9162139887850066;0.42553639721547787;0.8530017131961644;0.10126863453894719;0.7949609429851661;0.8706016384016602;0.39321389645738325;0.9205101533718649;0.45378620585285445;0.9879457687949229;0.027563479190104156;0.012330467314337623;0.7230558796910327;0.831286297132739;0.5585959148506534;0.0570300249853386;0.9111308282122156;0.6568353847527287;0.5792278110931305;0.05020918312511291;0.8564961054412052;0.012648720456556517;0.013483701285149863;0.5704881935005085;0.7189100305449118;0.764740341664413;0.185711086580581;0.34635672004858986;0.21517752730956063;0.02842174107992068;0.8934684484408031;0.3706066390807957;0.7378292371745206;0.6272529610435457;0.1026265688134913;0.72009674172923;0.8848054681600356;0.5258640775179685
0.05486552199163952;0.013814675650660524;0.6325025467037575;0.6928035016474793;0.37077204597522484;0.833462020940904;0.11870805120683292;0.38167822536268503;0.0883008819550456;0.3330899703655974;0.34127267774368053;0.12469196289834095;0.3484636262435258;0.43257855449913807;0.3029329964519032;0.41266854330972547;0.1673379756496206;0.5524038383789016;0.8999357401078925;0.21139633870944285;0.741398037560706;0.6936779564006705;0.9456378190496119;0.2776223920891213;0.9839810414241906;0.9286846175165194;0.8627469474499547;0.26480365737149936;0.4068377030249871;0.8462846519642235;0.6717060445824224;0.9526019205418448;0.046939597557985935;0.502470706501902;0.4080508986324942;0.7085973188181858;0.7520292996824706;0.2501717101260955;0.7198196400989533;0.5275561687751897
0.8031695271141738;0.9287851610842931;0.005365041131206505;0.7330518782379547;0.17983711792576895;0.3064947740137337;0.619092926737789;0.3176471999118854;0.32566841322896345;0.06033944789009427;0.5970563731772047;0.8509406105912654;0.700598192161757;0.8572962892075466;0.5561901689848159;0.8090263714556917;0.08427977631449135;0.8861097281913556;0.8638357021113479;0.9433285382621746;0.4163607488628306;0.1337483313799389;0.20968097060707458;0.9339035992617549;0.26761714851098484;0.7435968576537781;0.4859913489675177;0.2636866462426488;0.1154305329879971;0.29073739414381605;0.6910344451149534;0.48077482292192275;0.2804891238749714;0.4233867670272783;0.8124628301361979;0.09735917396183746;0.5648733111823627;0.5218099326789375;0.3832582470873621;0.08780205186125545
0.29734780361607216;0.2812554770420266;0.43106224178986585;0.017633816955409887;0.42179950126458043;0.6787661057874481;0.37970539719415186;0.8946293263362721;0.3423778409369135;0.997747623750858;0.6355427694461429;0.6005659287227196;0.8229687503467568;0.9239646143074377;0.9349872604195467;0.64272798908464;0.45927659416502975;0.9006077844624615;0.21149520308084158;0.7995385118739966;0.4105012405618118;0.6198083043118038;0.6067349591159948;0.5775013284418428;0.15534320089250409;0.8680062086602801;0.5641747343442274;0.5236317035805383;0.08274770684716515;0.8801759664779344;0.9828070247075937;0.5205112115426749;0.12979342950773798;0.969405986458822;0.4813825188253734;0.0950933601581957;0.14038536054640727;0.8629446268842007;0.47245473379909086;0.08906808108183362
0.5453886063332326;0.2408023474265668;0.34493664566503224;0.22730317906920372;0.8836988868450346;0.8442424633016548;0.12851714498636235;0.9410400153826806;0.8433949103048407;0.1802320584212299;0.6974930428670959;0.7485814038301155;0.07512725123269803;0.9267272899709901;0.8317710186218111;0.26696863535628657;0.4607202097486748;0.5727317104400179;0.5152848933881049;0.8063466806846621;0.37598915601772787;0.789324090158833;0.6763856019411824;0.38183192326695636;0.6229000294200787;0.9911550257418962;0.6660165061792064;0.28512543541002233;0.5389044991293355;0.2297922631757925;0.066899467076452;0.9033871300663255;0.5601732924706706;0.12047647451828258;0.6196818123884797;0.9368591505791439;0.24123134270935398;0.12314509187103861;0.022964319729034788;0.9024359694494704
0.06297868770504433;0.31769570370889677;0.41214627110999547;0.8850738119600505;0.22262727629294587;0.39775433510932845;0.09659889267451405;0.48646250915188627;0.9198817070973503;0.585948316681799;0.7925399653057532;0.007088262996783334;0.5774513069028779;0.18628424829517598;0.8553263900989626;0.5802260141327946;0.06029903907983458;0.09835247246001355;0.7708201260731379;0.6240967441642035;0.7747905132972539;0.707894242609853;0.8392227107228547;0.4183295744902369;0.9929581420101553;0.27493630863868934;0.3676455959474335;0.20507625285224174;0.9406624104164379;0.17831160772398846;0.40320056713609187;0.1499141055835128;0.4194932114645965;0.8599542028706781;0.03585761273040655;0.5998844775103248;0.9006966563870906;0.9239954027921471;0.24077544391343864;0.8892369153314129
0.7207190223386891;0.8469817066822486;0.5579559442077265;0.7216389694140869;0.5036913660317257;0.06804502895822406;0.861789178239053;0.00012898914533243655;0.2062600326957018;0.3944383023383432;0.06867152312014924;0.2774079394001836;0.3273148936864404;0.6990666689855368;0.4862250581416764;0.5736672294150508;0.026086367849699976;0.7882864157415085;0.46609395888586647;0.31502179397849095;0.4322984243070179;0.8435506190586977;0.9529984163146097;0.9323895562310826;0.2552728555814311;0.2106172872516745;0.633632798898669;0.7045972059659965;0.8487164313070915;0.017570671036991392;0.9439141415982846;0.30791706212740044;0.16114006371096457;0.17179347148383028;0.10867513033143561;0.06279870907314589;0.7005493799867624;0.9678991159830957;0.49822048275692654;0.6018011668619555
0.5051267993218266;0.9372346320166645;0.827772602143673;0.953291798404193;0.8138907525189889;0.07771935011601327;0.16338684410349535;0.08091606694934472;0.8782408986613931;0.6143518976499948;0.4405346613362967;0.40669586294870663;0.7850841647559584;0.03844199557831218;0.6599731960230919;0.499384096223807;0.07235500137079309;0.4298909230672694;0.4226889099120982;0.6276279320301245;0.5095593631571841;0.3258722253635459;0.25023383770791363;0.03596315849697673;0.6309499818933891;0.08901515161143503;0.5618480822756551;0.470528881168622;0.8931322498122503;0.5672701766090534;0.619788649986117;0.13621140712234414;0.5345758627209212;0.9216929755322703;0.1071815335925902;0.6308131074646508;0.11531694920053748;0.8360992506119728;0.7541820489595756;0.018663108017592855
0.34691310943261755;0.5243494433409899;0.8864801089744299;0.44646894929251313;0.9081977057938962;0.412608049747606;0.16987976082474887;0.24440597566976574;0.5758293885181638;0.36829107277560846;0.14143398437885757;0.5336689151658224;0.8449738279622189;0.6852036467102005;0.92699810365579;0.1228523415007785;0.5187282625774388;0.17967412178422737;0.3913054933429414;0.7368172186828872;0.053103136281975716;0.7716522281708362;0.29456606072921643;0.2700443045953249;0.33947993165234025;0.2729297760059076;0.017794752925321955;0.854702386801262;0.36206641193459976;0.5863619217204497;0.6228507459161766;0.5915609239507897;0.6459438165172394;0.5215750863003812;0.17387669913527193;0.8697560373861832;0.7849861261680074;0.9159496864698067;0.26631819602934514;0.8357710385744309
0.49553563092824127;0.5304036775942333;0.44635252385123725;0.7998407442978712;0.5984607720112572;0.45081276728761566;0.6660695632798185;0.789195560491059;0.8835879771437944;0.2552473217254083;0.8417646344331903;0.38617252923422096;0.17481757085765737;0.15513836523446833;0.7127947063118163;0.16377398782737984;0.0938703240831954;0.04087602117775513;0.5138555225810143;0.4911494250258691;0.5080131281958034;0.18084213063944476;0.5894183263267877;0.13237679720762918;0.8350288201719709;0.72915940760697;0.696227191485426;0.8895221167785814;0.837485827977706;0.014912300335058526;0.2930049912111482;0.03188576678815447;0.36867435440724694;0.085080272662029;0.14501550137399533;0.8531354760598824;0.47435774373778494;0.7969295012277502;0.9796475818488068;0.5542507899764246
0.5084688480948238;0.15805294802614234;0.49898038343654105;0.6351961100949953;0.3620967621070841;0.5985503639183327;0.9769295371009171;0.5969241622215163;0.2804552305920611;0.39007905005593113;0.3754185903118722;0.6433075142782851;0.6445807216625455;0.42293373036515924;0.9945841125278481;0.25844588523530765;0.6928019269794081;0.3160088699722752;0.1896762164218232;0.38292093365343816;0.8838234624896849;0.05917525824275316;0.5999496530062882;0.11496766808642256;0.7362639695526094;0.46552761707700774;0.9426502469699638;0.6478523456180695;0.39547847025401506;0.800367964448063;0.9530711210446399;0.293611087400926;0.832711755372542;0.07283241704868237;0.1039277959247723;0.28431962651308074;0.644086172473316;0.2046878423041485;0.48855906880617017;0.2670229660750705
0.7241765778885123;0.6689940509735113;0.29161572717627227;0.020454318055901477;0.15542976923720253;0.28826885304212313;0.34624441465795397;0.29292657700963165;0.020594559473857577;0.02042043678164862;0.8271302521143926;0.465196157318301;0.19075001336446318;0.5000017186613434;0.11864905455922592;0.8584010831002238;0.5286937019169093;0.06738403799850057;0.5455354465250184;0.7791360096766669;0.05222908812851901;0.8019847843139786;0.2103612808614368;0.37165552539650226;0.5838528679496147;0.4967197579820164;0.6647280834087864;0.8125146541710051;0.8171938769593684;0.3441259928663216;0.24753910036436177;0.46490778701159474;0.846197981931616;0.9194082084471471;0.32724106742439696;0.33243154203712355;0.422848985656045;0.08922181661188144;0.57920249260504;0.1289604155863754
0.9872468017626701;0.16046496593123005;0.2040189221526616;0.18012348525443178;0.6492659365135692;0.14946088820174164;0.2679640401681228;0.7699043736688866;0.020851423947304437;0.3597369874357932;0.5995366670717424;0.030366741633240157;0.3323307044504963;0.7297159554172831;0.7911857963361535;0.4882101409022568;0.7083620190598864;0.5526755908588781;0.3232905878764776;0.7978783472615947;0.20866033283516372;0.5832614936150989;0.0981484529329204;0.7935673626010155;0.8100073285338899;0.8366666701828659;0.15982356536249842;0.6793841909441365;0.02503860892330323;0.6124285534271833;0.08428749221475251;0.7685168969012688;0.37924289886901463;0.6187266880846152;0.6884849735297753;0.7260356072881055;0.06908783716267564;0.09326359321654076;0.3446025121332654;0.7062303354019295
0.7737499613908815;0.738816881652779;0.6979509440268666;0.6596053531434466;0.1569176240738629;0.19188159635216817;0.3097703523685509;0.5796486543962057;0.6425884707397181;0.46849096999024575;0.14558304342756456;0.9117060492919251;0.5078734665319127;0.6008087839690284;0.7022430673152911;0.0717548524466779;0.3487912945082392;0.8698021473001176;0.8725204995305605;0.43778736633959847;0.4137593854158682;0.5904409084428857;0.740030998074953;0.6308853479448286;0.3197664487329749;0.35432093739221215;0.4537334217499136;0.7723893830938515;0.5207297814614622;0.6557123770547375;0.6200070124885869;0.8537969108323082;0.9011837042928127;0.4690742014932574;0.9344671604254272;0.36958543915183995;0.5377601150989566;0.820891054534864;0.7005737874912997;0.7778502311949443
0.3799432886920564;0.35224547791347505;0.2892717153661173;0.3546981540390284;0.8204468557007255;0.731595944131209;0.15310768987518997;0.8712407911649737;0.5199025756756038;0.46253296152847045;0.7156474060407642;0.3540577156533622;0.6642980972529777;0.6184040064886792;0.7444918133648478;0.21166276753803892;0.1024408820064654;0.2562216168204686;0.9660786312278283;0.08960207457829206;0.2658218527046936;0.12847074880645992;0.5755040479313794;0.15288776617220345;0.1332226511825787;0.0809525951176806;0.833973626280667;0.7418110258641797;0.6619576699305125;0.7540456000948483;0.6299322025898675;0.6713934450636238;0.9113565675456912;0.6121474020826619;0.24567263343161538;0.11703045781285959;0.04468644619734108;0.15182101143612603;0.5673875445737607;0.8292115507336001
0.022451973853677032;0.33217637727716276;0.23681403367514176;0.6322182163281451;0.5168527682772919;0.21566999349506666;0.6422585476061187;0.19811465800489014;0.27216815851301157;0.5711727852482129;0.8037898141020753;0.4390414279049034;0.8686622631843647;0.0070240131343461965;0.7859188831778005;0.015481265120292464;0.0026003749637668605;0.7634412193065273;0.5483346743447849;0.5128591879638233;0.17224378161666587;0.697188316878299;0.813698613970844;0.48153182979326026;0.019823469837954244;0.01297945321819638;0.6407087499046917;0.3438507159908418;0.5216815514234789;0.3341574749300058;0.1656479894797076;0.379759841220654;0.8775226548833633;0.22132513387379982;0.8374353813837307;0.9389674018989252;0.54166028865977;0.4605868534522918;0.11879495058162448;0.3310559518342031
0.4438345156884709;0.7720037281002148;0.5001065530326114;0.2988144804821661;0.23032024142330432;0.5269485174130376;0.1512436259607316;0.6878743378094984;0.34292748318194666;0.9274840990179579;0.9978653776280068;0.13032791080745032;0.05569563769490282;0.32424449636032115;0.0830673539784732;0.033944767184272084;0.7703111612215485;0.6272688302221724;0.7008985142188439;0.2858213708940136;0.11591429796000896;0.7206515939190165;0.8784504803991154;0.5010227925446221;0.6765958332117428;0.6357711914887612;0.3193096901401482;0.3361167758744449;0.09385272349029128;0.9050294891291145;0.6606829403030554;0.481097345490873;0.45611729078286933;0.9531261810911009;0.21428130631118736;0.08136315950277673;0.8636315955153672;0.12561982364056257;0.7171662869087274;0.05051110670547321
0.5581623331384655;0.8456229836122141;0.6587875858872209;0.8959486528900458;0.3082937303486627;0.9339124411283553;0.04260733325096355;0.14924540942519227;0.326677114280967;0.9433890629896199;0.4191946545773755;0.19688596698255145;0.20655119011628342;0.8417359901102207;0.49065798415785367;0.4989067831303924;0.4341051341308527;0.8837744223109059;0.23902438884858512;0.45051990451815715;0.3082772578284608;0.20005989797827417;0.12148466977337291;0.8051131825468683;0.7660302960066085;0.8627391644854902;0.21530110794457735;0.9083898658071934;0.7761208519387275;0.7340263439532991;0.5144935070047226;0.6714277722980933;0.27622489429693375;0.9640677121333562;0.10730383952134803;0.7595026214530544;0.22608623487574409;0.851612555042953;0.20971046981821373;0.35811721627637916
0.3421926728915389;0.29956714462575673;0.005683094614177042;0.22713576611499509;0.14617219573192686;0.10061886612373183;5.6485736538158804e-5;0.2281344754060144;0.9658031296914431;0.5138022368591404;0.468885564486585;0.895426541562385;0.8489821334158962;0.9017535397992344;0.3867717411777801;0.184966937145972;0.3298578392931253;0.8598689996486141;0.18285234390017435;0.03086424233892371;0.78673822520058;0.0466170568357519;0.9330999307844351;0.1398615491781532;0.8506368623379577;0.5861219709598295;0.9603592757470417;0.8780540390958215;0.4320581180622496;0.7324751003189433;0.6496512069822088;0.04950879613242387;0.8893212291618292;0.7742590394671006;0.8301663751368145;0.17988431234980407;0.345676643143647;0.061940358109458526;0.11167260386670097;0.47492339188707633
0.12462170951736973;0.12550618021715165;0.1889619121641839;0.43398091831319696;0.5361377593545027;0.14621857300747276;0.8762078853177125;0.4750111049701725;0.40837073834126436;0.4358370628647944;0.46457477040090367;0.5089968613244465;0.8168065220505207;0.18244718478405952;0.21203132239312616;0.17088454492802907;0.49341391433768444;0.7040434878720453;0.34380868382721363;0.3520025569524774;0.07496224063152745;0.3037650220089415;0.6743892679627812;0.05607383984251235;0.3155884656573895;0.054967854291426144;0.1379056034383922;0.15215503010852172;0.9925508496015697;0.9747747650467781;0.9139024787214991;0.28858921832467066;0.10989810020451718;0.7252141185332077;0.7795008068567573;0.36864358848702106;0.3986084138487037;0.0007841269125782313;0.2855920770476763;0.36480980671094054
0.3611208366468418;0.7424295523846959;0.9838796707434957;0.56204445404218;0.591364854716328;0.9176945786449272;0.7776839559228029;0.13355881794239732;0.8169598480118597;0.909176571861309;0.0005691027071038635;0.7736627866770109;0.6607854816022102;0.9872988908436533;0.7049707404690818;0.9108720081722614;0.8621185720801042;0.7160315902541555;0.5079794838006708;0.01830613522912483;0.27379927654782765;0.4479364225359128;0.05188381660789099;0.30395708938637356;0.9185418472515194;0.330443125798367;0.10379506607166067;0.8370910357671683;0.7290949097010311;0.45684432710819267;0.24637084218913352;0.5970776041942882;0.18394343388759893;0.6619691167431043;0.08392058330761809;0.4081669055441046;0.7339776950127685;0.3541229558151412;0.31327142155227894;0.26559351494656125
0.8878639642334853;0.17466356446613696;0.874556914178891;0.07326881587763723;0.8789962540642196;0.2840858719962487;0.8467372179895113;0.5281413528457983;0.029209610730572932;0.6799200494402845;0.6775984320108991;0.6743221296389814;0.6184080311204634;0.8514079266720651;0.46770064438460734;0.6670042882785131;0.33632040633581584;0.3209744794106627;0.2912269705145277;0.6663989839250974;0.04198716451797646;0.8822184999597202;0.632717607432693;0.7083378124294684;0.16611606570096416;0.016476441397502595;0.015196817631811133;0.3147980883102719;0.9028781392395776;0.06465850855945954;0.9257294851507286;0.46384858384221894;0.9297486650620852;0.5971798971400607;0.8229321664582522;0.9576115885471466;0.7311459792638665;0.5164774370817182;0.8315556347254667;0.25477969877343465
